track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Finna Get Loose (feat. Pharrell Williams),https://open.spotify.com/track/2xRZZn6H6Hl8I3x4SinztH,Finna Get Loose (feat. Pharrell Williams),https://open.spotify.com/album/3xvh02DkHN35Wbfcl5yJje,"Diddy, Pharrell Williams","https://open.spotify.com/artist/59wfkuBoNyhDMQGCljbUbA, https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8",2015-07-23,239893,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
Fragile,https://open.spotify.com/track/7L3YDa0Fd8pmzpAyu6EKOS,Something Else,https://open.spotify.com/album/0V2ApMkgurWGcF0sc0u17w,"Tech N9ne, Kendrick Lamar, ¡MAYDAY!, Kendall Morgan","https://open.spotify.com/artist/6UBA15slIuadJ8h2lPRPos, https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg, https://open.spotify.com/artist/71WhWdsVNTLxsnfe8M3Peh, https://open.spotify.com/artist/31T99HEreO5nDrKT4H84Gl",2015-07-23,236373,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
Good Thing,https://open.spotify.com/track/6nwGzLCRMyD8FbUk4tIzH3,Good Thing,https://open.spotify.com/album/7I2NGYMQ5BDUy9QaShfNIw,"Sage The Gemini, Nick Jonas","https://open.spotify.com/artist/6d47Z08T4snK50HgTEHo5Z, https://open.spotify.com/artist/4Rxn7Im3LGfyRkY2FlHhWi",2015-07-23,226759,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
HeadBand (feat. 2 Chainz),https://open.spotify.com/track/6gf1xlPETW9CwjsdnUzW3g,HeadBand (feat. 2 Chainz),https://open.spotify.com/album/07UOxI5w8mncLUE0LLl5DR,"B.o.B, 2 Chainz","https://open.spotify.com/artist/5ndkK3dpZLKtBklKjxNQwT, https://open.spotify.com/artist/17lzZA2AlOHwCwFALHttmp",2015-07-23,219833,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
"Hold You Down (feat. Chris Brown, August Alsina, Future & Jeremih)",https://open.spotify.com/track/6WuWixseD1tNX1qfzaY0bk,"Hold You Down (feat. Chris Brown, August Alsina, Future & Jeremih)",https://open.spotify.com/album/1lqVNlqaXkULPn4KZLgN3C,"DJ Khaled, Chris Brown, August Alsina, Future, Jeremih","https://open.spotify.com/artist/0QHgL1lAIqAw0HtD7YldmP, https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z, https://open.spotify.com/artist/19Fi1Rj7kk8kyiwxpXy3yM, https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i, https://open.spotify.com/artist/3KV3p5EY4AvKxOlhGHORLg",2015-07-23,293253,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
"How Many Times (feat. Chris Brown, Lil Wayne & Big Sean)",https://open.spotify.com/track/3uqez7AQId9NZ15UF9QW9M,"How Many Times (feat. Chris Brown, Lil Wayne & Big Sean)",https://open.spotify.com/album/1sGnLtVEuNdyDEE4w5XT8x,"DJ Khaled, Chris Brown, Lil Wayne, Big Sean","https://open.spotify.com/artist/0QHgL1lAIqAw0HtD7YldmP, https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z, https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865, https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh",2015-07-23,263980,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
I Don't Mind (feat. Juicy J),https://open.spotify.com/track/7aXuop4Qambx5Oi3ynsKQr,I Don't Mind (feat. Juicy J),https://open.spotify.com/album/5BAqg5IJQ7XFKfdoCiOlJw,"USHER, Juicy J","https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj, https://open.spotify.com/artist/5gCRApTajqwbnHHPbr2Fpi",2015-07-23,251989,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
Locked Away (feat. Adam Levine),https://open.spotify.com/track/0sQLhT32E9ZG2zn5iYR6nN,Locked Away (feat. Adam Levine),https://open.spotify.com/album/0iGMQyIMXpYm0N5IcRVq4Z,"R. City, Adam Levine","https://open.spotify.com/artist/4TH4BHy0LdBi3dpBW4P2UX, https://open.spotify.com/artist/4bYPcJP5jwMhSivRcqie2n",2015-07-23,227280,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
Lotus Flower Bomb (feat. Miguel),https://open.spotify.com/track/3MAgQuClHcAV8E9CbeBS6f,Ambition,https://open.spotify.com/album/0jCVC8ndYYOooEY2YTO1l6,"Wale, Miguel","https://open.spotify.com/artist/67nwj3Y5sZQLl72VNUHEYE, https://open.spotify.com/artist/360IAlyVv4PCEVjgyMZrxK",2015-07-23,213253,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
Lovers And Friends,https://open.spotify.com/track/41PWz0hAiU9FqsmjR9Wh62,Crunk Juice,https://open.spotify.com/album/0hk2hXNB5d65F400dhcdcV,"Lil Jon & The East Side Boyz, USHER, Ludacris","https://open.spotify.com/artist/3ciRvbBIVz9fBoPbtSYq4x, https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj, https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi",2015-07-23,260600,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
March Madness,https://open.spotify.com/track/3gRr7XB6MERbGvzkH9RLZu,56 Nights,https://open.spotify.com/album/7bAX1gKZb0y9Vm4B6wkS3w,"DJ ESCO, Future","https://open.spotify.com/artist/2J0JN7EFN10G1Tty6hX0AN, https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i",2015-07-23,244502,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
My Love (feat. Drake),https://open.spotify.com/track/0EUIyt95ZhgeXKMbKSa92q,My Love (feat. Drake),https://open.spotify.com/album/5vbBGw32GC0W9uiEpTPvsT,"Majid Jordan, Drake","https://open.spotify.com/artist/4HzKw8XcD0piJmDrrPRCYk, https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4",2015-07-23,248432,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
My Way (feat. Monty),https://open.spotify.com/track/7zpZQzTwWBN0eOsmb4WPH3,My Way (feat. Monty),https://open.spotify.com/album/2gMravky8u8fFJ6FWQPWgr,"Fetty Wap, Monty","https://open.spotify.com/artist/6PXS4YHDkKvl1wkIl4V8DL, https://open.spotify.com/artist/1Wnfj5qZsp8nPsGBBRRa4W",2015-07-23,213053,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
No Hands (feat. Roscoe Dash & Wale),https://open.spotify.com/track/03tqyYWC9Um2ZqU0ZN849H,Flockaveli,https://open.spotify.com/album/6MQtWELG7aRX7CkAzQ6nLM,"Waka Flocka Flame, Roscoe Dash, Wale","https://open.spotify.com/artist/6f4XkbvYlXMH0QgVRzW0sM, https://open.spotify.com/artist/0bfX8pF8kuHNCs57Ms4jZb, https://open.spotify.com/artist/67nwj3Y5sZQLl72VNUHEYE",2015-07-23,263773,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
No Role Modelz,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2014 Forest Hills Drive,https://open.spotify.com/album/7viNUmZZ8ztn2UB4XB3jIL,J. Cole,https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5,2015-07-23,292986,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
Nothing but Trouble - Instagram Models,https://open.spotify.com/track/7rdjfrTBMNt3KaaGvSv3YG,Nothing but Trouble (Instagram Models) [From 808: The Music],https://open.spotify.com/album/11e5zCxCAmhFTG5nnnZibS,"Lil Wayne, Charlie Puth","https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865, https://open.spotify.com/artist/6VuMaDnrHyPL1p4EHjYLi7",2015-07-23,217984,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
One Man Can Change The World,https://open.spotify.com/track/18D76X9ZPtxGuzPl3PjZgt,One Man Can Change The World,https://open.spotify.com/album/3hVYeN5FHqH52v2TvqNjDT,"Big Sean, Kanye West, John Legend","https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh, https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x, https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t",2015-07-23,254640,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
One Time,https://open.spotify.com/track/4HxT6Vro8dsBoNMB3VZmfO,One Time,https://open.spotify.com/album/0XwmvJ9etvXTXN6Kanm3Eb,Migos,https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG,2015-07-23,281173,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
Planes,https://open.spotify.com/track/75rDNLl8v6qVYHXGzfHv4c,Planes,https://open.spotify.com/album/7933ErDTkyYNI4WawBldBi,"Jeremih, J. Cole","https://open.spotify.com/artist/3KV3p5EY4AvKxOlhGHORLg, https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5",2015-07-23,240026,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
The Hills,https://open.spotify.com/track/2HNcNd5RPZ7DSRNbIl6JsP,The Hills,https://open.spotify.com/album/4FWe1I8h8wcsMtFO3FypV9,The Weeknd,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ,2015-07-23,242519,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
The Monster,https://open.spotify.com/track/48RrDBpOSSl1aLVCalGl5C,The Marshall Mathers LP2,https://open.spotify.com/album/3vOgbDjgsZBAPwV2M3bNOj,"Eminem, Rihanna","https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR, https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H",2015-07-23,250188,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
Tied Up (feat. DeJ Loaf),https://open.spotify.com/track/1uIjsJMh5wiWJ3K71eshdr,Tied Up (feat. DeJ Loaf),https://open.spotify.com/album/67hIR9UEmLeugp5NzdVPug,"Casey Veggies, DeJ Loaf","https://open.spotify.com/artist/0uFc6StTmJBvdHPZFDkdJy, https://open.spotify.com/artist/7kFfY4UjNdNyaeUgLIEbIF",2015-07-23,193533,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
Trap Niggas,https://open.spotify.com/track/6elNeXUhiuHPD9hH5rocQi,DS2 (Deluxe),https://open.spotify.com/album/0fUy6IdLHDpGNwavIlhEsl,Future,https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i,2015-07-23,183800,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
Truffle Butter,https://open.spotify.com/track/3keUgTGEoZJt0QkzTB6kHg,Truffle Butter,https://open.spotify.com/album/0cg0JTyl731GnvVS1MyYjj,"Nicki Minaj, Drake, Lil Wayne","https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh, https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4, https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865",2015-07-23,219226,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
Twist My Fingaz,https://open.spotify.com/track/0BkdwVXuqAcwkG4pCjGhln,Twist My Fingaz,https://open.spotify.com/album/2HSf8Ni4RGA0b0PntIT8Pp,YG,https://open.spotify.com/artist/0A0FS04o6zMoto8OKPsDwY,2015-07-23,255906,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
Unlock The Swag,https://open.spotify.com/track/4sAyDtswbHLWyFJgUMt8hu,SremmLife,https://open.spotify.com/album/6eDx949ONWDCN0O22wFZf7,"Rae Sremmurd, Jace of Two-9","https://open.spotify.com/artist/7iZtZyCzp3LItcw1wtPI3D, https://open.spotify.com/artist/3ZC37cLCAetsWdXQFRJVcG",2015-07-23,322786,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
Walkin' On The Moon,https://open.spotify.com/track/4mIwoDxYxRJ2off7985qJC,Love Vs Money,https://open.spotify.com/album/3mNAV7P7KJzBxmrWfjtocw,"The-Dream, Kanye West","https://open.spotify.com/artist/1W3FSF1BLpY3hlVIgvenLz, https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x",2015-07-23,254640,2021-12-21,Some nice little jams to make the ride smooth. To quote Dom Kennedy &quot;Pleeze Make It Home Safe&quot; (also closing song).,Commuter Flow (That Fire For Your Aux Cord)
