track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
2 Dumb Kids,https://open.spotify.com/track/75bs250qy6CzGEDxExe3sP,2 Dumb Kids,https://open.spotify.com/album/2rvUElOjzUMKDVkAFVGR3v,Levent Geiger,https://open.spotify.com/artist/7JSBgXyCDzX24iZCHJofIG,2023-03-15,159230,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Rock Your Body,https://open.spotify.com/track/1AWQoqb9bSvzTjaLralEkT,Justified,https://open.spotify.com/album/6QPkyl04rXwTGlGlcYaRoW,Justin Timberlake,https://open.spotify.com/artist/31TPClRtHm23RisEBtV3X7,2023-08-16,267266,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
ROLLIN DICE,https://open.spotify.com/track/2CQU7ZryOFVcFUVFMXCL3C,ROLLIN DICE,https://open.spotify.com/album/3nRxmVSbUJuvpZ0vQEeoXT,Gabe James,https://open.spotify.com/artist/7FQLTeXHh1ckany6jXXcKj,2022-11-18,185628,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Run Away With Me,https://open.spotify.com/track/2DUt3aAwcVeeHwcQPjFqLH,Run Away With Me,https://open.spotify.com/album/17HtJeuxy9kO8agW21ua9I,Cold War Kids,https://open.spotify.com/artist/6VDdCwrBM4qQaGxoAyxyJC,2023-08-18,192654,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Según Quién,https://open.spotify.com/track/6fNCrsrdIcgVd2aZZ0nnz4,Según Quién,https://open.spotify.com/album/5Fqjf9AmZPobGPRuyO2fJf,"Maluma, Carin Leon","https://open.spotify.com/artist/1r4hJ1h58CWwUQe3MxPuau, https://open.spotify.com/artist/66ihevNkSYNzRAl44dx6jJ",2023-08-18,142334,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
September,https://open.spotify.com/track/2grjqo0Frpf2okIBiifQKs,"The Best Of Earth, Wind & Fire Vol. 1",https://open.spotify.com/album/2FW0uQ4WL25umm5p2VrZO7,"Earth, Wind & Fire",https://open.spotify.com/artist/4QQgXkCYTt3BlENzhyNETg,2022-06-03,215093,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
She Saw U,https://open.spotify.com/track/7eHMe2iN0oJ77RHU0IlIdq,She Saw U,https://open.spotify.com/album/4BGFg5eA7PYvIYUwnsOtws,Linda Varg,https://open.spotify.com/artist/3VOmLCCFgGTtFJKLza3fwp,2022-08-22,196509,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Shut Me Up,https://open.spotify.com/track/1XuushYZmiAuKpPYTj7p3v,Shut Me Up,https://open.spotify.com/album/3iggNyh19LyTVYH5SexoYr,Nicky Youre,https://open.spotify.com/artist/7qmpXeNz2ojlMl2EEfkeLs,2023-02-28,141218,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Shut Up and Dance,https://open.spotify.com/track/0kzw2tRyuL9rzipi5ntlIy,TALKING IS HARD (Expanded Edition),https://open.spotify.com/album/2bVVESepVYULITlO6mtmoy,WALK THE MOON,https://open.spotify.com/artist/6DIS6PRrLS3wbnZsf7vYic,2022-06-03,199080,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Sin Fin,https://open.spotify.com/track/3qaHzxjNtFU7QiEuhGx70x,Sin Fin,https://open.spotify.com/album/6bcsXfLlMTAWGWdWofzM2l,"Romeo Santos, Justin Timberlake","https://open.spotify.com/artist/5lwmRuXgjX8xIwlnauTZIP, https://open.spotify.com/artist/31TPClRtHm23RisEBtV3X7",2022-09-06,234666,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Skyline,https://open.spotify.com/track/1QxIFMs4M8qd5cbJJu80v4,Skyline,https://open.spotify.com/album/7CrDnyaqZVhO6UupmkQiHe,Khalid,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,2022-06-03,182895,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
SLAP ME IN THE FACE,https://open.spotify.com/track/0HQPkNb17LKJdclvwGR3sc,SLAP ME IN THE FACE,https://open.spotify.com/album/6zv7tsfgptS8LPQySUgyyl,PRONOUN,https://open.spotify.com/artist/08q2kFjr9p4cJqTGU9xJgg,2023-08-25,138053,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Smooth (feat. Rob Thomas),https://open.spotify.com/track/0n2SEXB2qoRQg171q7XqeW,Supernatural (Remastered),https://open.spotify.com/album/10aiDpdFGyfCFEcqpx6XTq,"Santana, Rob Thomas","https://open.spotify.com/artist/6GI52t8N5F02MxU0g5U69P, https://open.spotify.com/artist/3aBkeBhwadnWMWoVJ2CxJC",2023-04-12,294986,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Softest Touch,https://open.spotify.com/track/42QLP7Z6KvkOV7vYr8RaLD,Softest Touch,https://open.spotify.com/album/3DZd5Fvl7UuxgMT0FXwsUi,Khalid,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,2023-04-03,164282,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Somebody,https://open.spotify.com/track/6iMoJ3UdrO2ZjzzcaN8Eom,Brighter Days,https://open.spotify.com/album/5rr0xAQfk01cPi1N37jX11,"Sigala, HRVY, Nina Nesbitt","https://open.spotify.com/artist/1IueXOQyABrMOprrzwQJWN, https://open.spotify.com/artist/28y6CyJNkGNjJQKrlx4AmN, https://open.spotify.com/artist/7AzjETXRUKNRSJHMW9GIqd",2022-06-03,238666,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Someone New,https://open.spotify.com/track/2DNXgvkyv35vTWvdgjs7qn,Hozier (Expanded Edition),https://open.spotify.com/album/4Pv7m8D82A1Xun7xNCKZjJ,Hozier,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS,2022-06-03,222813,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Sour & Sweet,https://open.spotify.com/track/3bcLtU0Z3MuUhhQHIVSSX2,Sour & Sweet,https://open.spotify.com/album/7kLnuncjYJPmSHM2aLjyET,BamBam,https://open.spotify.com/artist/2p48L95TwEaYkSdn6R7LOr,2023-04-03,147680,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Stained,https://open.spotify.com/track/7xI6YgFZkdl7lI3vVKltc5,Stained,https://open.spotify.com/album/2sBn6oZQcsr9TKhp99Dsvf,Your Favorite Color,https://open.spotify.com/artist/0svp2p0UowZkieevH4358o,2024-04-19,196956,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
STAR WALKIN' (League of Legends Worlds Anthem),https://open.spotify.com/track/38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),https://open.spotify.com/album/0aIy6J8M9yHTnjtRu81Nr9,Lil Nas X,https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq,2022-09-26,210575,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Stay Blessed,https://open.spotify.com/track/6fReWEXkgRzOaLwT8fNbXb,Stay Blessed,https://open.spotify.com/album/6AZBrqoAy25CLWRh8QgvV5,Genesis Owusu,https://open.spotify.com/artist/1HvH97rzvCH6lfnLlgyfke,2023-08-18,177731,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Still Life,https://open.spotify.com/track/3Rmo63pS3ZAM03dJ9lVErM,Miracle,https://open.spotify.com/album/7DkhdPN2rSpYG0tXqDljIh,Tors,https://open.spotify.com/artist/41dCbpok7A4uyNqbo3VVZ0,2024-04-26,224200,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Straightjacket,https://open.spotify.com/track/51LIqkda3pTeECZUhMnool,The Story of Us,https://open.spotify.com/album/7j7cqgeWmYH9PbKe3S5oJj,Quinn XCII,https://open.spotify.com/artist/3ApUX1o6oSz321MMECyIYd,2022-06-03,206533,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Strangers,https://open.spotify.com/track/16k7sLX58uNRKuueVzG6jy,Strangers,https://open.spotify.com/album/6x0uRAJjOAx8BAC60QQHfj,Audrey Mika,https://open.spotify.com/artist/3JDG63cSaK3xgDnB2H55Xp,2022-06-03,168420,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
strawberry cheesecake,https://open.spotify.com/track/4bh2jy0vLIrXE1Cnq2u8gG,strawberry cheesecake,https://open.spotify.com/album/2Iyj7AAgMDMutkGHhc8tF8,dempsey hope,https://open.spotify.com/artist/6ZzYOQMKYTj2lJeAitjSl7,2022-06-03,140085,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Sundress,https://open.spotify.com/track/2aPTvyE09vUCRwVvj0I8WK,Sundress,https://open.spotify.com/album/3AlyvIIMZyT5LjWFeK5LSl,A$AP Rocky,https://open.spotify.com/artist/13ubrt8QOOCPljQ2FL1Kca,2022-06-03,158205,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Sunny,https://open.spotify.com/track/3pf96IFggfQuT6Gafqx2rt,Take The Heat Off Me,https://open.spotify.com/album/1KQUrny9y5zGpktF6hAGd4,Boney M.,https://open.spotify.com/artist/54R6Y0I7jGUCveDTtI21nb,2022-06-03,242240,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Sunshine Prescription,https://open.spotify.com/track/09W8xl18AjLeWcmPenmdcy,The Ballet Girl EP - Part 3,https://open.spotify.com/album/16EqCAIgtM8N2dekKlV0PE,Aden Foyer,https://open.spotify.com/artist/54NKhABnyGAvbek0n63TAu,2023-06-13,161142,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Sure Thing,https://open.spotify.com/track/0JXXNGljqupsJaZsgSbMZV,All I Want Is You,https://open.spotify.com/album/493HYe7N5pleudEZRyhE7R,Miguel,https://open.spotify.com/artist/360IAlyVv4PCEVjgyMZrxK,2022-06-03,195373,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Surefire - Gus alt-J Remix,https://open.spotify.com/track/6neF3KiuooS7xcTtj18PRL,Surefire (Gus alt-J Remix),https://open.spotify.com/album/4Tg1YeHrSMEUVsGiYfkSm3,"Wilderado, alt-J","https://open.spotify.com/artist/1Tp7C6LzxZe9Mix6rn4zbI, https://open.spotify.com/artist/3XHO7cRUPCLOr6jwp8vsx5",2022-10-14,233620,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Suspicious Minds,https://open.spotify.com/track/1H5IfYyIIAlgDX8zguUzns,From Elvis in Memphis,https://open.spotify.com/album/3ekkFrfotMsEAKc5g71GHk,Elvis Presley,https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE,2022-06-03,261279,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Tainted Love,https://open.spotify.com/track/2nx6I5R9C8nfBofUdlXoRA,Tainted Love,https://open.spotify.com/album/2jUIRTC8OpmKuEsgejMi2T,Isaac Dunbar,https://open.spotify.com/artist/2sBVpvpeQxK01FqIt5t816,2022-06-03,201666,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Thank God,https://open.spotify.com/track/1brnLTvarI9D1hLP6z2Ar8,Different Man,https://open.spotify.com/album/7dfTBn7wtgKEchVmyipBl1,"Kane Brown, Katelyn Brown","https://open.spotify.com/artist/3oSJ7TBVCWMDMiYjXNiCKE, https://open.spotify.com/artist/2GB8NPGTvSHk3KwmxtVvaB",2022-09-13,174560,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Thank You For That,https://open.spotify.com/track/151s9vQsR2wGPHqHPAGGHs,Thank You For That,https://open.spotify.com/album/6MBAUlUyLarFYHspKwtHUh,Maxx Nies,https://open.spotify.com/artist/14v815FOpQAJMRXZPPaQEQ,2023-08-18,200680,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
That Drink (feat. Neal McCoy),https://open.spotify.com/track/0v7T0g9Uh8LE1x2oOD7f9X,That Drink (feat. Neal McCoy),https://open.spotify.com/album/5OCWOlwO7hO90izga4pj8F,"George Birge, Neal McCoy","https://open.spotify.com/artist/27R1aBy7FfkYevfYen4sMp, https://open.spotify.com/artist/69Etpls5a2aATUkB6NInTY",2022-09-26,172314,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
The Man Who Can't Be Moved,https://open.spotify.com/track/3nqqDo8CcCLke3ZoTgiOKf,The Script,https://open.spotify.com/album/1r5J0N6Ep181K0i8YuTYgO,The Script,https://open.spotify.com/artist/3AQRLZ9PuTAozP28Skbq8V,2024-04-12,241373,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
thing u do,https://open.spotify.com/track/5lib0mrfrKl6yqxKTSP2Gc,TORI.,https://open.spotify.com/album/5y27dKpTOQRBMWpgAS7TD2,Tori Kelly,https://open.spotify.com/artist/1vSN1fsvrzpbttOYGsliDr,2024-04-05,245472,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
This Feeling,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,Sick Boy,https://open.spotify.com/album/6ZvDJs17O3woQirttKRYCG,"The Chainsmokers, Kelsea Ballerini","https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp, https://open.spotify.com/artist/3RqBeV12Tt7A8xH3zBDDUF",2022-06-03,197946,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
This Is the Day,https://open.spotify.com/track/3zf2eLN9Yf8ayZO5cn4Xh5,Soul Mining,https://open.spotify.com/album/65nhz1EbSruHtMqqLJrRja,The The,https://open.spotify.com/artist/7cKtqv9cYVlOwnuCFH95ce,2023-04-11,296333,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
this is what falling in love feels like,https://open.spotify.com/track/4UG2Fm0E98LhE2dlNxiAXx,this is what falling in love feels like,https://open.spotify.com/album/61haUqRaA5Et20JVbArrmU,JVKE,https://open.spotify.com/artist/164Uj4eKjl6zTBKfJLFKKK,2022-06-03,120308,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
TiK ToK,https://open.spotify.com/track/0HPD5WQqrq7wPWR7P7Dw1i,Animal (Expanded Edition),https://open.spotify.com/album/6fpLLJsDSSAlToEDW2jv4F,Kesha,https://open.spotify.com/artist/6LqNN22kT3074XbTVUrhzX,2022-06-03,199693,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Time to Pretend,https://open.spotify.com/track/4iG2gAwKXsOcijVaVXzRPW,Oracular Spectacular,https://open.spotify.com/album/6mm1Skz3JE6AXneya9Nyiv,MGMT,https://open.spotify.com/artist/0SwO7SWeDHJijQ3XNS7xEE,2024-01-17,261000,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Title,https://open.spotify.com/track/0k5hoseEJnCAbpRh38dNoI,Title (Deluxe),https://open.spotify.com/album/5W98Ab4VvQEuFEE4TIe5fE,Meghan Trainor,https://open.spotify.com/artist/6JL8zeS1NmiOftqZTRgdTz,2022-06-03,174733,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Tomorrow Is Closed,https://open.spotify.com/track/5qmNiJvNSCvXKRUlPJofZS,Dead Club City,https://open.spotify.com/album/0kqOkJ9HCUD4AXKvvR6lb7,Nothing But Thieves,https://open.spotify.com/artist/1kDGbuxWknIKx4FlgWxiSp,2023-06-29,238442,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Too Much,https://open.spotify.com/track/36FZL9SzRh5BhtG1cUyGWr,Too Much,https://open.spotify.com/album/1hb46dctiqHMNrp3QGXwKr,girl in red,https://open.spotify.com/artist/3uwAm6vQy7kWPS2bciKWx9,2024-02-09,183473,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
true american (feat. Kyle Lux),https://open.spotify.com/track/0ceYW8uhnTOywJRp68iaq2,true american (feat. Kyle Lux),https://open.spotify.com/album/3ZE1urLrVTsuB8KZXq6RAe,"Sally Boy, Kyle Lux","https://open.spotify.com/artist/0FizvTDN8BVHmV5j2fL9Hf, https://open.spotify.com/artist/63g7H7tihdsX4LtRQioKrR",2022-07-21,171071,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
True Love (feat. Lily Allen),https://open.spotify.com/track/1QNqrsNQ1JVLEwncov3lEY,The Truth About Love,https://open.spotify.com/album/2Q9oTK48eb85waX1fFJsvj,"P!nk, Lily Allen","https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR, https://open.spotify.com/artist/13saZpZnCDWOI9D4IJhp1f",2022-06-03,230733,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Tu Debilidad (feat. Emilia),https://open.spotify.com/track/1XzihhvRzOHYmVImIZ9g8Q,Tu Debilidad (feat. Emilia),https://open.spotify.com/album/1qrlFEQBcFkWfH0dxjkMDQ,"Mati Gómez, Emilia","https://open.spotify.com/artist/23mC5tLCbMk9zqrR2dFtNE, https://open.spotify.com/artist/0AqlFI0tz2DsEoJlKSIiT9",2022-06-03,161159,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Turn Back the Hands of Time,https://open.spotify.com/track/1UqC0kvyqK0pk7f9MdjBZa,Only the Strong Survive,https://open.spotify.com/album/4XJaXh57G3rZtAzqeVZSfn,Bruce Springsteen,https://open.spotify.com/artist/3eqjTLE0HfPfh78zjh6TqT,2022-11-15,187400,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Turn the Radio Up (feat. Jewel),https://open.spotify.com/track/1nNfkK3cfckAyTmNRk1b60,Turn the Radio Up,https://open.spotify.com/album/4Ok4zpUyKd6vCaqa5D5vTJ,"Train, Jewel","https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A, https://open.spotify.com/artist/6FbDoZnMBTdhhhLuJBOOqP",2022-06-03,199605,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Twistin' the Night Away,https://open.spotify.com/track/7FS541dJh3iQAEXEZoDhE6,Twistin' the Night Away,https://open.spotify.com/album/406RCIvK6uh49XviqAI6kY,Sam Cooke,https://open.spotify.com/artist/6hnWRPzGGKiapVX1UCdEAC,2022-06-03,159853,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
