track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
In Da Club,https://open.spotify.com/track/4RY96Asd9IefaL3X4LOLZ8,Get Rich Or Die Tryin',https://open.spotify.com/album/4ycNE7y1rp5215g1kkqk1P,50 Cent,https://open.spotify.com/artist/3q7HBObVc0L8jNeTe5Gofh,2022-06-09,193466,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
In My Bag (feat. GloRilla),https://open.spotify.com/track/4dQMFZaZUb9lSD8QJ6e7cC,In My Bag (feat. GloRilla),https://open.spotify.com/album/11wloCh5EpMvnh2SvVMNx2,"FLO, GloRilla","https://open.spotify.com/artist/0s4kXsjYeH0S1xRyVGN4NO, https://open.spotify.com/artist/2qoQgPAilErOKCwE2Y8wOG",2024-11-15,188342,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Ion Need,https://open.spotify.com/track/03ZoOMBPSsRQZcu7077PcR,Ion Need,https://open.spotify.com/album/1MBgUk435GEy7uiJ4YRCEM,Big Boss Vette,https://open.spotify.com/artist/6fKiutMtRIcxi4zEau0BuI,2023-05-28,217246,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
JUMP JUMP!,https://open.spotify.com/track/6VloifAH9GhFnDKg7Bnrlo,REAL RAW!,https://open.spotify.com/album/1vy7C8Ih5xGZM55A8mQME8,JELEEL!,https://open.spotify.com/artist/1FX1BFU0DbHRYgKP83pA0d,2023-05-08,73061,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Jumpman,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ,What A Time To Be Alive,https://open.spotify.com/album/1ozpmkWcCHwsQ4QTnxOOdT,"Drake, Future","https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4, https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i",2025-02-13,205879,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Killer,https://open.spotify.com/track/3yjelmM5m30ItLvmtBjMml,Karma,https://open.spotify.com/album/3SUWqFRKpKP5lsCy8hdlGd,"Vin Jay, Krizz Kaliko","https://open.spotify.com/artist/2DQkr7ZMTqNrlz5HcXZeI7, https://open.spotify.com/artist/3SEJQy90Vgg1aSnZ9b4AU9",2023-05-15,202946,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
"King's Dead (with Kendrick Lamar, Future & James Blake)",https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)",https://open.spotify.com/album/1NXM5lF9YB7a3f1e4R48oH,"Jay Rock, Kendrick Lamar, Future, James Blake","https://open.spotify.com/artist/28ExwzUQsvgJooOI0X1mr3, https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg, https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i, https://open.spotify.com/artist/53KwLdlmrlCelAZMaLVZqU",2022-06-09,229670,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Kiss It Better - R3hab Remix,https://open.spotify.com/track/2f7HKQh8zptKYnO6aIhErl,Kiss It Better (Dance Remix),https://open.spotify.com/album/0S5abZEIJQhjcKcyFvHhp4,Rihanna,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,2023-12-11,184200,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Legacy (feat. Travis Scott & 21 Savage),https://open.spotify.com/track/7pMRoGLEJuFM2wl5pt0R99,FATHER OF 4,https://open.spotify.com/album/6bPpXqJRpjwy0hLyUGtzYc,"Offset, Travis Scott, 21 Savage","https://open.spotify.com/artist/4DdkRBBYG6Yk9Ka8tdJ9BW, https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY, https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft",2024-05-23,244941,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Legendary,https://open.spotify.com/track/79QyrteZHwCJwijmJpgziR,Legendary,https://open.spotify.com/album/5HxslbVnIoZ0NXa4nYICKj,"X-Raided, King Iso","https://open.spotify.com/artist/3ROTuxpbVooOYY7OanW7No, https://open.spotify.com/artist/7vTyZmNA6LC0WRDg7V6yle",2023-04-24,177242,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Let Me Calm Down (feat. J. Cole) - Extended Version,https://open.spotify.com/track/0HNZ08vNP0aFR1GsihiV3l,Let Me Calm Down (Extended Version),https://open.spotify.com/album/5neOV0Pp5J3MY05E6oyaI5,"Nicki Minaj, J. Cole","https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh, https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5",2024-03-08,259528,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Let You Go (feat. Kareen Lomax & TSHA) - Vibe Chemistry Remix,https://open.spotify.com/track/6Gld4LVW45l8OUZKYRkZ0z,Let You Go (feat. Kareen Lomax & TSHA) [Vibe Chemistry Remix],https://open.spotify.com/album/37X0Exif037r75MVeNT2jF,"Diplo, Kareen Lomax, Vibe Chemistry, TSHA","https://open.spotify.com/artist/5fMUXHkw8R8eOP2RNVYEZX, https://open.spotify.com/artist/0Fb9qTWnjsB90xH3zWr4oa, https://open.spotify.com/artist/1L5GuSYb4gktP74dqFkJpi, https://open.spotify.com/artist/2kLa7JZu4Ijdz1Gle2khZh",2023-12-11,236223,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Like That,https://open.spotify.com/track/2tudvzsrR56uom6smgOcSf,WE DON'T TRUST YOU,https://open.spotify.com/album/4iqbFIdGOTzXeDtt9owjQn,"Future, Metro Boomin, Kendrick Lamar","https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i, https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp, https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg",2024-04-12,267706,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
LIL DEMON,https://open.spotify.com/track/3aCPResPDNae3pXTocGpYe,MIXTAPE PLUTO,https://open.spotify.com/album/4Zoxsc06EUHRf5GrJPJZ54,Future,https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i,2025-02-13,139196,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Lil Top,https://open.spotify.com/track/1aMokXl3uKDvCh4BBcjFOA,"Still Flexin, Still Steppin",https://open.spotify.com/album/6mhlquPOu46v4c7nXS35mX,YoungBoy Never Broke Again,https://open.spotify.com/artist/7wlFDEWiM5OoIAt8RSli8b,2025-02-13,185745,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Live Sheck Wes,https://open.spotify.com/track/1dhO5lyN2Otv4qR0xWQXH7,MUDBOY,https://open.spotify.com/album/15Id9Jrqab8IwHFirdrrLp,Sheck Wes,https://open.spotify.com/artist/2RDOrhPqAM4jzTRCEb19qX,2024-05-23,147346,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Lonely Heart,https://open.spotify.com/track/4iGjLLvo4Pax82YX3jE3Q1,Lonely Heart,https://open.spotify.com/album/4vyvkwkkwuCdLhQjWJG01q,"Jax Jones, Martin Solveig, GRACEY, Europa","https://open.spotify.com/artist/4Q6nIcaBED8qUel8bBx6Cr, https://open.spotify.com/artist/1bj5GrcLom5gZFF5t949Xl, https://open.spotify.com/artist/7xBGi7Eign0fX7jGQj5KlJ, https://open.spotify.com/artist/2NlKrNMdpYxGjt3Pvw87rC",2022-06-09,167526,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Lose Control,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,Lose Control,https://open.spotify.com/album/1qSOaTvsCOyFJya3v1UzkP,"MEDUZA, Becky Hill, Goodboys","https://open.spotify.com/artist/0xRXCcSX89eobfrshSVdyu, https://open.spotify.com/artist/4EPJlUEBy49EX1wuFOvtjK, https://open.spotify.com/artist/2nm38smINjms1LtczR0Cei",2022-06-09,168387,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Lose Yourself,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,Curtain Call: The Hits (Deluxe Edition),https://open.spotify.com/album/5qENHeCSlwWpEzb25peRmQ,Eminem,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,2024-05-23,326466,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Loveless (with Teddy Swims),https://open.spotify.com/track/5yL2dV8sTkIgMEArGQiBdT,Loveless (with Teddy Swims),https://open.spotify.com/album/75MSTtzRgALg57B8yPJHAC,"TELYKAST, Teddy Swims","https://open.spotify.com/artist/7vWC03wqXwUqjPON8hc1tz, https://open.spotify.com/artist/33qOK5uJ8AR2xuQQAhHump",2022-06-09,183870,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Lovin On Me,https://open.spotify.com/track/4xhsWYTOGcal8zt0J161CU,Lovin On Me,https://open.spotify.com/album/6VCO0fDBGbRW8mCEvV95af,Jack Harlow,https://open.spotify.com/artist/2LIk90788K0zvyj2JJVwkJ,2023-12-11,138411,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Low Down,https://open.spotify.com/track/5m0yZ33oOy0yYBtdTXuxQe,My Turn (Deluxe),https://open.spotify.com/album/6uhEg4ASZYLIilZFCBFy1r,Lil Baby,https://open.spotify.com/artist/5f7VJjfbwm532GiveGC0ZK,2023-04-10,144651,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Lucky You (feat. Joyner Lucas),https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0,Kamikaze,https://open.spotify.com/album/3HNnxK7NgLXbDoxRZxNWiR,"Eminem, Joyner Lucas","https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR, https://open.spotify.com/artist/6C1ohJrd5VydigQtaGy5Wa",2024-05-23,244679,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Lyfestylë (with Lil Wayne),https://open.spotify.com/track/15qRV1yUqFR6ViOwxoopod,2093,https://open.spotify.com/album/1jXYc5gip5tqCTDOotfY5L,"Yeat, Lil Wayne","https://open.spotify.com/artist/3qiHUAX7zY4Qnjx8TNUzVx, https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865",2024-02-19,236883,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
m.A.A.d city,https://open.spotify.com/track/439TlnnznSiBbQbgXiBqAd,"good kid, m.A.A.d city",https://open.spotify.com/album/6PBZN8cbwkqm1ERj2BGXJ1,"Kendrick Lamar, MC Eiht","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg, https://open.spotify.com/artist/4XqfpACObRB5AsBcUYjL8X",2024-05-23,350120,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Machika - Dillon Francis Remix,https://open.spotify.com/track/3psphMjNlZ6AH8WZSthmvO,Machika (Dillon Francis Remix),https://open.spotify.com/album/4metRe5Z7olj7AIzTg4guy,"J Balvin, Jeon, Anitta, Dillon Francis","https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5, https://open.spotify.com/artist/3ECsaSd1fom8coUUkkFzqt, https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb, https://open.spotify.com/artist/5R3Hr2cnCCjt220Jmt2xLf",2022-06-09,218973,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Make My Day (with David Guetta),https://open.spotify.com/track/4f0i8ligJspqXf8qeAV1sS,COI,https://open.spotify.com/album/3LnOoljW00eYKDbBD88eLJ,"Coi Leray, David Guetta","https://open.spotify.com/artist/6AMd49uBDJfhf30Ak2QR5s, https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai",2023-06-25,135253,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Marble Floors,https://open.spotify.com/track/5CuKAdFL870P6e8h4ndpYZ,Excuse My French (Deluxe),https://open.spotify.com/album/4LOpELq9O4yc5EhgNlXMpa,"French Montana, Rick Ross, Lil Wayne, 2 Chainz","https://open.spotify.com/artist/6vXTefBL93Dj5IqAWq6OTv, https://open.spotify.com/artist/1sBkRIssrMs1AbVkOJbc7a, https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865, https://open.spotify.com/artist/17lzZA2AlOHwCwFALHttmp",2024-05-23,230733,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Memories (feat. Kid Cudi) - 2021 Remix,https://open.spotify.com/track/59o6ojGNGJOYiVJSzC6Lsa,Memories (feat. Kid Cudi) [2021 Remix],https://open.spotify.com/album/6YjGFGvxaNPwD2sQjECHSX,"David Guetta, Kid Cudi","https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai, https://open.spotify.com/artist/0fA0VVWsXO9YnASrzqfmYu",2023-12-11,162992,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Mi Gente - Alesso Remix,https://open.spotify.com/track/4ohMD1wzaaOC2I6jSGFMeP,Mi Gente (Alesso Remix),https://open.spotify.com/album/5kAmI4hEbce6ncnHbAbX6g,"J Balvin, Willy William, Alesso","https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5, https://open.spotify.com/artist/4RSyJzf7ef6Iu2rnLdabNq, https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t",2022-06-09,213760,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
MIDDLE CHILD,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,https://open.spotify.com/album/3XzSOIE6zGLliuqsVGLmUc,J. Cole,https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5,2024-05-23,213593,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
MILLION DOLLAR BABY,https://open.spotify.com/track/7fzHQizxTqy8wTXwlrgPQQ,MILLION DOLLAR BABY,https://open.spotify.com/album/52TwRwdTUMtkpglbOE5IRz,Tommy Richman,https://open.spotify.com/artist/1WaFQSHVGZQJTbf0BdxdNo,2024-05-03,155151,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Mo Chicken (feat. French Montana),https://open.spotify.com/track/5pSpNlqyYsSjdVKdrxvgHn,Dlow Curry,https://open.spotify.com/album/2KtiNduXFIrpZG2nQuboD4,"BossMan Dlow, French Montana","https://open.spotify.com/artist/23xFbA9rYgRX8mreqysWPc, https://open.spotify.com/artist/6vXTefBL93Dj5IqAWq6OTv",2025-02-28,180063,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
MONACO,https://open.spotify.com/track/4MjDJD8cW7iVeWInc2Bdyj,nadie sabe lo que va a pasar mañana,https://open.spotify.com/album/4FftCsAcXXD1nFO9RFUNFO,Bad Bunny,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X,2023-12-11,267194,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Monsters Inc. (feat. Future),https://open.spotify.com/track/22IvmyP4Sy8g9j9Jk6iRL3,11th Dimension,https://open.spotify.com/album/4Ioudl1Qx3fTh5AMOYRBvf,"Ski Mask The Slump God, ATL Jacob, Future","https://open.spotify.com/artist/2rhFzFmezpnW82MNqEKVry, https://open.spotify.com/artist/7jAs1uPnpfNmT6e5qtEPxq, https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i",2024-06-11,183037,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Moth To A Flame (with The Weeknd),https://open.spotify.com/track/2gpWyfu7eZ01zzncHpxOtA,Moth To A Flame,https://open.spotify.com/album/3udIvIqyBG1RrHxXrUZDoK,"Swedish House Mafia, The Weeknd","https://open.spotify.com/artist/1h6Cn3P4NGzXbaXidqURXs, https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ",2022-06-09,234000,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Motion God,https://open.spotify.com/track/75ZoVrZ4mXEsDxv1bQbEAS,Motion God,https://open.spotify.com/album/1TwrnBDlShNlNIn20c5h31,Moneybagg Yo,https://open.spotify.com/artist/3tJoFztHeIJkJWMrx0td2f,2023-04-24,143147,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Mr. Glock,https://open.spotify.com/track/1ipSpQfzBbhPFhYm6tfVIz,Yellow Tape,https://open.spotify.com/album/12GZ5ewBjyylguigbdmqJ9,Key Glock,https://open.spotify.com/artist/0RESbWvOMyua0yuyVrztJ5,2022-06-09,146880,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
My Life,https://open.spotify.com/track/3cQoYpblffkdYEOQbeIzfX,My Life,https://open.spotify.com/album/4bc8AOXuMuGeCVn8a4vpLz,Saam Sultan,https://open.spotify.com/artist/3SgILNFTHSwmacOonffY93,2024-12-18,126078,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
N95,https://open.spotify.com/track/2FeBslNBMdR9V58uv6hd2t,Mr. Morale & The Big Steppers,https://open.spotify.com/album/1atjqOZTCdrjxjMyCPZc2g,Kendrick Lamar,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg,2022-06-09,195950,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Narco,https://open.spotify.com/track/4TuNI3WEMyLQAKRMJmcQdA,Narco,https://open.spotify.com/album/1lINYBzMLR4DYFverdCmPK,"Blasterjaxx, Timmy Trumpet","https://open.spotify.com/artist/37awA8DFCAnCCL7aqYbDnD, https://open.spotify.com/artist/0CbeG1224FS58EUx4tPevZ",2022-09-08,208634,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Need It,https://open.spotify.com/track/6mtjo5kIHKlboGE84lf1FJ,Need It,https://open.spotify.com/album/3L3WBqghAN3LeGZa5eRIBk,"Migos, YoungBoy Never Broke Again","https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG, https://open.spotify.com/artist/7wlFDEWiM5OoIAt8RSli8b",2024-05-23,195680,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
