track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
#1 Freak (feat. Ty Dolla $ign),https://open.spotify.com/track/0tgAhrvNPhSyMZR0wWbv6Z,Feed Tha Streets III,https://open.spotify.com/album/2ZiBfBw770CJC0f4SI1Tji,"Roddy Ricch, Ty Dolla $ign","https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB, https://open.spotify.com/artist/7c0XG5cIJTrrAgEC3ULPiq",2022-11-18,169005,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
I Deserve,https://open.spotify.com/track/4G7Gw0nwh0tO40BZdpjtRK,R&B MONEY,https://open.spotify.com/album/71nLT87STaJugBB3qub0Ri,Tank,https://open.spotify.com/artist/4mwXUEKaW4ftbncf9Hi58l,2022-08-19,229459,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
I Don't Even Like You Anymore,https://open.spotify.com/track/7koGk306I3JDprGGzmUIxJ,I Don’t Even Like You Anymore,https://open.spotify.com/album/41exvDW7H42gOcxfr2DQ3P,Anna Clendening,https://open.spotify.com/artist/2y9j8qUwBMGPYPQJJxmYzD,2022-08-26,178793,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
I Got A Lot To Lose,https://open.spotify.com/track/3yAGO9Paqr1USajZV0WIG1,three,https://open.spotify.com/album/1ooobrQ5GnZuoVvmGJit4f,gnash,https://open.spotify.com/artist/3iri9nBFs9e4wN7PLIetAw,2022-12-09,175700,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
I Gotta,https://open.spotify.com/track/3lcfs9Qjfxzy00VSVkixDv,Pink Tape,https://open.spotify.com/album/2ua5bFkZLZl1lIgKWtYZIz,Lil Uzi Vert,https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz,2023-07-05,173025,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
I Hate You,https://open.spotify.com/track/4QvxRSI7FfFTzQ1sr6z9on,I Hate You,https://open.spotify.com/album/0SEn9u4HXFyS2l42hSAXYX,Oliver Tree,https://open.spotify.com/artist/6TLwD7HPWuiOzvXEa3oCNe,2022-05-20,162877,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
I Hate YoungBoy,https://open.spotify.com/track/3a397RQ7XDv3IhEVHTv8Jq,The Last Slimeto,https://open.spotify.com/album/1ZCsPUZ7j9dTqjhU2I36tw,YoungBoy Never Broke Again,https://open.spotify.com/artist/7wlFDEWiM5OoIAt8RSli8b,2022-08-05,261818,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
I Met God Online,https://open.spotify.com/track/3shB8ksTOqgJ6fj0L09FT9,I Met God Online,https://open.spotify.com/album/34Xg4eUnFTwsZZ6vIsrwxd,grandma,https://open.spotify.com/artist/2eYwIt8heUiqcnd0Tmkizk,2022-04-29,176173,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
I Should Be Home,https://open.spotify.com/track/5OpXp5NZvzcIrVuUaFlUHE,I Should Be Home,https://open.spotify.com/album/00btWJDLFEzJHq7EwuBQbM,Balu Brigada,https://open.spotify.com/artist/6O9vGMmTwzihULICPCsNf2,2022-11-15,180495,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
I Still Love You,https://open.spotify.com/track/57RfH4AT3kBqvlSkv5WdJy,Sad Bird,https://open.spotify.com/album/38YnlQciGtGudiPFp3GCDT,Eloise Alterman,https://open.spotify.com/artist/6fwUdydSdIHu9NHHTCDYc0,2022-05-06,202066,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
I Tried,https://open.spotify.com/track/4Dhic5lCf3U1nefagM5zwy,I Tried,https://open.spotify.com/album/6DVwmuhAq0HAq0k4hntOZH,Daniel Seavey,https://open.spotify.com/artist/21z8to3YxZXgKYJpBB54P2,2023-01-13,136182,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
I'll Be Around,https://open.spotify.com/track/1Swh2Td4N7mpMG9xyG09gA,I'll Be Around,https://open.spotify.com/album/6z0mzroQzquz0gPkPwLAx5,"Elderbrook, Amtrac","https://open.spotify.com/artist/2vf4pRsEY6LpL5tKmqWb64, https://open.spotify.com/artist/3ifxHfYz2pqHku0bwx8H5J",2023-01-20,228094,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
I'm Back,https://open.spotify.com/track/0cCQOh2bVid7Qnu9TlG86a,I'm Back,https://open.spotify.com/album/46tOjwSMqCoeT9JHbeYtNV,TLE Cinco,https://open.spotify.com/artist/5vn9OXNUriBwKg5XtmbNEd,2023-01-20,142103,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
i'm not doing well,https://open.spotify.com/track/4f1apOSGQZRlZPLpfWsfUV,i'm not doing well,https://open.spotify.com/album/6RefAsL2l3Pyn9jiDhvULA,corook,https://open.spotify.com/artist/1rNVlQNJSIESCd5mixdqMt,2023-03-10,194110,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
ICE,https://open.spotify.com/track/0zqZJ7iBj9Jpoy1pdyPnqV,ICE,https://open.spotify.com/album/1CfMEQLm2odm1spSvQas9W,Faouzia,https://open.spotify.com/artist/5NhgsV7qPWHZqYEMKzbYvo,2024-07-23,185697,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
If I Didn’t Love You,https://open.spotify.com/track/2Zy7SjGT12yzvFohfAKWDq,If I Didn’t Love You,https://open.spotify.com/album/3dS67NuXz81GhplmI45iEG,Ben Abraham,https://open.spotify.com/artist/3FfbgiZhcCkoiI7IzOwXlI,2022-07-15,246350,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
if i were a fish (feat. Olivia Barton),https://open.spotify.com/track/6uL6HCOsEwvnmCX4cDf65g,if i were a fish (feat. Olivia Barton),https://open.spotify.com/album/4FspuxJM0FCRvV4apMLMaI,"corook, Olivia Barton","https://open.spotify.com/artist/1rNVlQNJSIESCd5mixdqMt, https://open.spotify.com/artist/0S3L5s6PIqKBIu21j910N1",2023-05-05,141903,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
If You Ever,https://open.spotify.com/track/0V21OKHI5LkeRKCxfFkHUN,Kutthroat Bill: Vol. 1,https://open.spotify.com/album/3QA68hsAUFPxoys8NGNtjs,Kodak Black,https://open.spotify.com/artist/46SHBwWsqBkxI7EeeBEQG7,2022-10-28,217430,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
IFTK,https://open.spotify.com/track/7e1WjNmwjzNsbQeg2CGlgF,IFTK,https://open.spotify.com/album/6UtuXgjAgX8C06C0FbdlCG,"Tion Wayne, La Roux","https://open.spotify.com/artist/7b79bQFziJFedJb75k6hFt, https://open.spotify.com/artist/3K2zB87GZv1krx031en5VA",2022-05-13,190684,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
improvisations,https://open.spotify.com/track/3qGpDDgmPTykqFyzMzCXKW,improvisations,https://open.spotify.com/album/1GCFt2v3up4r5GviI7ddCM,"linanthem, Atlantic Chill","https://open.spotify.com/artist/0HrxevJVGTEFBWFfAc88H3, https://open.spotify.com/artist/0IgHIEE4S1p89l6xs28SlP",2022-07-08,133463,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
In and Out (Interlude),https://open.spotify.com/track/6Y6UL4vqEnoPUbG1qVTgG4,In and Out (Interlude),https://open.spotify.com/album/10w2moUbaxbVqLKttAIcH1,Amanda Reifer,https://open.spotify.com/artist/1PpDfXOUG7gxUjR1quWnwp,2024-04-15,73452,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
In N Out,https://open.spotify.com/track/5BTSCFFIzOJRTozgn19IXo,Young Street Dreamer (Deluxe),https://open.spotify.com/album/57R03Rz0u4f9FHK6xshSfn,Fatt Macc,https://open.spotify.com/artist/0NSQBZzUfj9X6iV2D47Uo4,2022-11-18,127240,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
In The City,https://open.spotify.com/track/3xY5aYJcdvZX9xQxNd02ku,In The City,https://open.spotify.com/album/4yb3RB7teZSVscBmOoDWvT,"Charli XCX, Sam Smith","https://open.spotify.com/artist/25uiPmTg16RbhZWAqwLBy5, https://open.spotify.com/artist/2wY79sveU1sp5g7SokKOiI",2023-11-08,176479,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
In The Club,https://open.spotify.com/track/1MRvZ3PMsd86Kul6xINAze,In The Club,https://open.spotify.com/album/5KWKFjOuDQ0W7KUimRclNs,Mahalia,https://open.spotify.com/artist/16rCzZOMQX7P8Kmn5YKexI,2022-04-29,172946,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
indifferent,https://open.spotify.com/track/4TRLHiDb7vG8GiNmuQrN2C,age tape 0,https://open.spotify.com/album/3wNkf6SHSN19bVxWCNC3Lu,Arden Jones,https://open.spotify.com/artist/3mMogqf2JyBUQZxFZlC79w,2022-11-04,139280,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Intro,https://open.spotify.com/track/616GCCMUU7QADlWJIYFfOl,Intro,https://open.spotify.com/album/2cASinTpkHHvXYNKm1Jqbe,Kevin Gates,https://open.spotify.com/artist/1gPhS1zisyXr5dHTYZyiMe,2022-06-10,210000,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
It Is What It Is,https://open.spotify.com/track/2kHcMUgIqU3t87wjoGhrd6,Broken Memories,https://open.spotify.com/album/7Exl3hREAY4tg3m06nkbys,Jamie Miller,https://open.spotify.com/artist/2LkkwxA19J8C52wPQl5bG6,2022-04-29,125746,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
IT’S ALIVE!,https://open.spotify.com/track/0Rq2N8ladOCmBzfXKowFSX,IT’S ALIVE!,https://open.spotify.com/album/6gBYs1f1JlJ7ts8gkUSmWN,Teenage Disaster,https://open.spotify.com/artist/1CT22NjFvtaxNEF9ouO3Ep,2023-04-10,152221,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
"It’s Not Me, It’s You (feat. Destin Conrad)",https://open.spotify.com/track/2N6s3852GdbqhV29or63En,IRL,https://open.spotify.com/album/7bKq4j24ElIraQgGgitmTh,"Mahalia, DESTIN CONRAD","https://open.spotify.com/artist/16rCzZOMQX7P8Kmn5YKexI, https://open.spotify.com/artist/4jwROPSUkTkohLCRiyjiZZ",2024-03-05,225533,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
It’s On,https://open.spotify.com/track/3XF3Baw0evEYgLwD83Xywg,It’s On,https://open.spotify.com/album/7JOnteNVrJX6Ozy9JMZK8N,"Quando Rondo, YoungBoy Never Broke Again","https://open.spotify.com/artist/4IprNlQiJZUUJhDl0fL2SL, https://open.spotify.com/artist/7wlFDEWiM5OoIAt8RSli8b",2022-11-24,148571,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
I’m Blue,https://open.spotify.com/track/7kIlkxmhj6AvR5gwKvcXZp,I’m Blue,https://open.spotify.com/album/5oerPhDkPTBfRj1O8gXZBS,Faouzia,https://open.spotify.com/artist/5NhgsV7qPWHZqYEMKzbYvo,2023-05-05,150511,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
I’m So Awesome,https://open.spotify.com/track/3SjATtgDNwp9WvRQgU8IF1,Kutthroat Bill: Vol. 1,https://open.spotify.com/album/3QA68hsAUFPxoys8NGNtjs,Kodak Black,https://open.spotify.com/artist/46SHBwWsqBkxI7EeeBEQG7,2022-10-28,187202,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Jim Carrey,https://open.spotify.com/track/1Jo2xoLjy1EfU8n7jLL6qN,Jim Carrey,https://open.spotify.com/album/5Oy1LcmGT63jjU7ave3oyH,Charlotte Cardin,https://open.spotify.com/artist/1G0YV9WooUBjrwDq0Q7EFK,2023-08-29,183195,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Jojo,https://open.spotify.com/track/14qQpgSVVWKUHDlqQAXgga,Jojo,https://open.spotify.com/album/6OwCiHxy0iVyimTs63TKx9,Winona Oak,https://open.spotify.com/artist/3XC57xz74X3xUi1hv4mge1,2022-05-06,204043,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Jojo,https://open.spotify.com/track/7up9SMCS0h0FEekj5NWGtG,Island of the Sun,https://open.spotify.com/album/09ueWCq40PyJSmgxxMqIVD,Winona Oak,https://open.spotify.com/artist/3XC57xz74X3xUi1hv4mge1,2022-06-10,204043,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Joker,https://open.spotify.com/track/0PU4uOzbHVnGsRHyGhiDCr,Joker & Rainbow,https://open.spotify.com/album/5LyejeCWgNbQYQBEUCBcpk,Jesse®,https://open.spotify.com/artist/4as3khXWaPjfkFdCA0JWMo,2023-04-10,116466,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Julianne,https://open.spotify.com/track/67xn8VjUQtGD0ptoKKSfIZ,Last Night In The Bittersweet,https://open.spotify.com/album/0dp4Cl0ZqJYJJXIeH6dH1x,Paolo Nutini,https://open.spotify.com/artist/7x5rK9BClDQ8wmCkYAGsQp,2022-07-08,291706,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
July (Later On),https://open.spotify.com/track/1q70WDsbAwdtqCQs94pPqS,How The Story Ends,https://open.spotify.com/album/2vcYcWEB5lXdzwBPheO000,Lily Williams,https://open.spotify.com/artist/1f2q4venkA2pATVTmWhS6Z,2023-03-10,139655,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Jungle,https://open.spotify.com/track/31B7wLv4yvtjDoTTmbnxeE,Jungle,https://open.spotify.com/album/3iDLGLmecmdkmdxYmuol5d,Fred again..,https://open.spotify.com/artist/4oLeXFyACqeem2VImYeBFe,2022-07-08,198805,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Just Friends,https://open.spotify.com/track/0tjYK2gtxo8fT2kdD4XGeF,Just Friends,https://open.spotify.com/album/21abgAYeRvgOJefmSBA3QW,Why Don't We,https://open.spotify.com/artist/2jnIB6XdLvnJUeNTy5A0J2,2022-05-13,155648,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Just When I Thought,https://open.spotify.com/track/1djdtT8qEy2P3mRGM0F1KU,Just When I Thought,https://open.spotify.com/album/5C5NWVrJPECO7R9BmllyPQ,Kevo Muney,https://open.spotify.com/artist/2s1fodCLf7tb0bogSUNBqY,2022-12-09,139643,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
K Toven,https://open.spotify.com/track/0iCsRcu5mugWVlCMpD7wb1,K Toven,https://open.spotify.com/album/5vj3vuWumdZW2kOsBc9oXA,"Kaliii, DJ Smallz 732","https://open.spotify.com/artist/1YRqgFNXqRyMDRr8ClS1NL, https://open.spotify.com/artist/6GrHfxMFCXCdIhN9DrAxjK",2023-08-29,126581,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Kamikaze,https://open.spotify.com/track/1p0BcIePXAd65ouic9XrLT,The Last Slimeto,https://open.spotify.com/album/1ZCsPUZ7j9dTqjhU2I36tw,YoungBoy Never Broke Again,https://open.spotify.com/artist/7wlFDEWiM5OoIAt8RSli8b,2022-08-05,200000,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Karaoke,https://open.spotify.com/track/0FbnT1LTk18JN1Uy2KfufE,Karaoke,https://open.spotify.com/album/5tFMQoak42d3e8tOC4Ksgb,Sorana,https://open.spotify.com/artist/1PnnRNGfichOAfPOn5mVyx,2022-05-06,194853,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Karaoke - Billen Ted Remix,https://open.spotify.com/track/6XZn0CqTbL6Ff3TbvLGmEx,Karaoke (Billen Ted Remix),https://open.spotify.com/album/6Wuvco6xD1bFxpYSJf6YwE,"Sorana, Billen Ted","https://open.spotify.com/artist/1PnnRNGfichOAfPOn5mVyx, https://open.spotify.com/artist/5PoZtBo8xZKqPWlZrIDq82",2022-06-10,161091,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Keep Doing You,https://open.spotify.com/track/600c9fa5VOpRrtCFMLeEur,Out the District,https://open.spotify.com/album/0pW40GOuTipd4rAmPhfqi8,Traetwothree,https://open.spotify.com/artist/67cw6GPXHiwsDjFTvAoVfV,2022-07-29,181103,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Keep Me Dry,https://open.spotify.com/track/35Cz57lsFICCpOcPfIkfrZ,Keep Me Dry,https://open.spotify.com/album/5kjCGDhe94JIu7vTwrMg5j,"Quando Rondo, YoungBoy Never Broke Again","https://open.spotify.com/artist/4IprNlQiJZUUJhDl0fL2SL, https://open.spotify.com/artist/7wlFDEWiM5OoIAt8RSli8b",2022-11-24,158202,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Keep You Company,https://open.spotify.com/track/7DdpBcVcjDA9zKbKQrsCd7,Keep You Company,https://open.spotify.com/album/4xrzbr2sh3X6FQlRoPZWoI,Sam Austins,https://open.spotify.com/artist/0zmnfFQX8LWVVZyRPHRx1V,2023-03-10,199140,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
"KILLERS AND ROBBERS (feat. Denzel Curry, midwxst & Matt Ox)",https://open.spotify.com/track/2XXFajkaWMZ2ukPNPKgLWa,"KILLERS AND ROBBERS (feat. Denzel Curry, midwxst & Matt Ox)",https://open.spotify.com/album/7lmOXBynobuVCEBgVwPEOC,"Jasiah, midwxst, Matt Ox, Denzel Curry","https://open.spotify.com/artist/7502fDxg339jvGV08Jd4R0, https://open.spotify.com/artist/7CGSp2GbiOpLPSq61qjxf8, https://open.spotify.com/artist/2J6pigOrBmKQgqJUY5UM7r, https://open.spotify.com/artist/6fxyWrfmjcbj5d12gXeiNV",2023-01-20,199768,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Kinda Over It,https://open.spotify.com/track/1iemfngub4C6ey6AXETjV7,Situationships,https://open.spotify.com/album/7uBpnSHqqg4IEveWTBcbHL,Maddy Hicks,https://open.spotify.com/artist/0wKl6457qdsk7WxnqOeeFJ,2023-04-10,159767,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
kinda smacks,https://open.spotify.com/track/4cwi0Yd3pq1GfvHj7FLMdn,kinda smacks,https://open.spotify.com/album/09Aw6tRqufmeBbVjR5kHrm,"Royal & the Serpent, GAYLE","https://open.spotify.com/artist/64EHXDoln95lnccszdPum0, https://open.spotify.com/artist/2VSHKHBTiXWplO8lxcnUC9",2024-03-05,136601,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
King Snipe,https://open.spotify.com/track/0UMqDSXk4xvoCNRrIEPf7T,King Snipe,https://open.spotify.com/album/2itGUEHsT50CrgnuO2msY7,"Gucci Mane, Kodak Black","https://open.spotify.com/artist/13y7CgLHjMVRMDqxdx0Xdo, https://open.spotify.com/artist/46SHBwWsqBkxI7EeeBEQG7",2023-01-13,214593,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Kitchen Restrictions,https://open.spotify.com/track/2tPAmtwtOigTfGePejRL4N,Kitchen Restrictions,https://open.spotify.com/album/2vDBNGXperNXRHiFSltaXq,Fatt Macc,https://open.spotify.com/artist/0NSQBZzUfj9X6iV2D47Uo4,2023-01-27,168000,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Kodak The Boss,https://open.spotify.com/track/7j7GamsurrUCCPiHvBoxSZ,Kutthroat Bill: Vol. 1,https://open.spotify.com/album/3QA68hsAUFPxoys8NGNtjs,Kodak Black,https://open.spotify.com/artist/46SHBwWsqBkxI7EeeBEQG7,2022-10-28,133950,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Kutthroat Barbie,https://open.spotify.com/track/4qObAu6CipzirbmNv6c97l,Kutthroat Bill: Vol. 1,https://open.spotify.com/album/3QA68hsAUFPxoys8NGNtjs,Kodak Black,https://open.spotify.com/artist/46SHBwWsqBkxI7EeeBEQG7,2022-10-28,164272,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
La La La,https://open.spotify.com/track/4lVRLtbxN9Aqo8zpgqt2ep,La La La,https://open.spotify.com/album/3oso8n6CkMfjn4h5hEvrjF,Faouzia,https://open.spotify.com/artist/5NhgsV7qPWHZqYEMKzbYvo,2023-08-14,134160,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
landline,https://open.spotify.com/track/7J2SaxOOWpKsXgCjlQQ7o0,landline,https://open.spotify.com/album/5eRHo1TtNV7v3M8X5hJ5Op,Arlie,https://open.spotify.com/artist/6Bllzm0olEwqGwPujaLiuA,2022-05-13,183933,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Last Last,https://open.spotify.com/track/2PDgArI0p7UkeYgXWuqpmh,Last Last,https://open.spotify.com/album/6aWJgsbvVPQR2HgPztf4qe,Burna Boy,https://open.spotify.com/artist/3wcj11K77LjEY1PkEazffa,2022-05-13,172342,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Lay Up N’ Chill (feat. A Boogie Wit da Hoodie),https://open.spotify.com/track/6FxdAycUNPT8gHH5JhG2xI,Lay Up N’ Chill (feat. A Boogie Wit da Hoodie),https://open.spotify.com/album/58Y1ZnM9IYAywv0lOWPZBg,"Pink Sweat$, A Boogie Wit da Hoodie","https://open.spotify.com/artist/1W7FNibLa0O0b572tB2w7t, https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I",2022-10-20,153735,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
leave a message,https://open.spotify.com/track/03IZHbe1cH4GnaSqOioKMy,age tape 8,https://open.spotify.com/album/5cYaUdDHrHhOIsTlHU9Tbk,Arden Jones,https://open.spotify.com/artist/3mMogqf2JyBUQZxFZlC79w,2022-09-02,105857,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
leave me for dead,https://open.spotify.com/track/3ItJaK3oSkvCE4QiLkaxbi,leave me for dead,https://open.spotify.com/album/7cTW6R0SHT2K64F07CY4vO,GAYLE,https://open.spotify.com/artist/2VSHKHBTiXWplO8lxcnUC9,2023-08-29,176399,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
Leave Me Like This,https://open.spotify.com/track/7vzWtCVhEKDmDkMmT3AiUL,Leave Me Like This,https://open.spotify.com/album/2U5XHV8AMBojtjxB6AWP6U,"Skrillex, Bobby Raps","https://open.spotify.com/artist/5he5w2lnU9x7JFhnwcekXX, https://open.spotify.com/artist/22g86cix6LCeLMbu3m91Wo",2023-01-20,188571,2022-06-10,"Atlantic Records Presents the hottest tracks in hip-hop, pop, rock, R&amp;B, indie and more! Updated every Friday.",Atlantic Records: Presents
