track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
NUEVAYoL,https://open.spotify.com/track/5TFD2bmFKGhoCRbX61nXY5,DeBÍ TiRAR MáS FOToS,https://open.spotify.com/album/5K79FLRUCSysQnVESLcTdb,Bad Bunny,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X,2025-01-26,183685,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Octubre del 24,https://open.spotify.com/track/5ZpJgKS6rTMoP78WMlsUFg,Octubre del 24,https://open.spotify.com/album/3qEuV0K77UIdIbtojbrvlK,"Joan Dausà, Paula Koops","https://open.spotify.com/artist/1GRFao1QTh0i5Wx5Ms0A3I, https://open.spotify.com/artist/3jDSE2qvShLf8DbYmseNW0",2024-09-08,190160,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Ohnana,https://open.spotify.com/track/1fTjqf10accJCDYstPwwZ6,Ohnana,https://open.spotify.com/album/3IdVqIfyLPqxPZusYgifLo,Kapo,https://open.spotify.com/artist/3UTF2no3muGdiFXVujl94i,2024-09-08,156577,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Omega (feat. Ralphie Choo),https://open.spotify.com/track/2ibFPYHzUnqVpS2rv655oF,Omega (feat. Ralphie Choo),https://open.spotify.com/album/5wtVvVmUynbA3Yj1Pqys8w,"ROSALÍA, Ralphie Choo","https://open.spotify.com/artist/7ltDVBr6mKbRvohxheJ9h1, https://open.spotify.com/artist/5qjnPRE33rMgYAxIjGUrI7",2024-10-20,169500,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Overdrive (feat. Norma Jean Martine),https://open.spotify.com/track/3bK1zVFBKIzYjmptmI4NsJ,Overdrive (feat. Norma Jean Martine),https://open.spotify.com/album/2axYqSKAhWaN60ijTZ0XXg,"Ofenbach, Norma Jean Martine","https://open.spotify.com/artist/4AKwRarlmsUlLjIwt38NLw, https://open.spotify.com/artist/2fsk4VlJdNF6G8cCMDrrzB",2023-12-24,155905,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Paint The Town Red,https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7,Paint The Town Red,https://open.spotify.com/album/54dZypaXHAIDzBe9ujAZ63,Doja Cat,https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5,2023-10-15,231750,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Papallones,https://open.spotify.com/track/0fnoCJwwsYzBeYB4tsjTGM,Papallones,https://open.spotify.com/album/578xETaBKvOEn6bX6GzdFB,JULS,https://open.spotify.com/artist/63h9kiR97eiLOwDCBOyvzZ,2024-11-17,168163,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Passen coses,https://open.spotify.com/track/2zCFH8oIRZnk0NLbMGYPqH,Passen coses,https://open.spotify.com/album/6v7R079cecpwRJjUwVwJou,Suu,https://open.spotify.com/artist/7He3EH9c66ZwBtIMHGdyIA,2024-06-23,167595,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Please Please Please,https://open.spotify.com/track/5N3hjp1WNayUPZrA8kJmJP,Please Please Please,https://open.spotify.com/album/5bBaoign62r1i7OV8w7mi9,Sabrina Carpenter,https://open.spotify.com/artist/74KM79TiuVKeVCqs8QtB0B,2024-06-30,186365,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Puntería,https://open.spotify.com/track/6pW82dtuBNNpI1ytFasNgr,Puntería,https://open.spotify.com/album/5TFRrSuyYMoRsVb4MA8dUp,"Shakira, Cardi B","https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp, https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB",2024-03-31,181666,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Que Chévere,https://open.spotify.com/track/6rfxWe3VOvqDoZfUiKuVTP,Que Chévere,https://open.spotify.com/album/4jmI5Ofn3t2s4LEfX9J3kz,"Mama Dousha, Scotty DK, Dj Panko","https://open.spotify.com/artist/4jT1Pg2Ji7Zr2XnxrH1fsN, https://open.spotify.com/artist/0gOjPKtrlU8B7w11OkbYdo, https://open.spotify.com/artist/3aBY9bY6YpfQP5laY923lF",2024-05-05,133542,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Que et vagi bé,https://open.spotify.com/track/0fHRlLll6OrPc4d0oh5f1s,Que et vagi bé,https://open.spotify.com/album/6PSGKLjXhDJkaOKTuwTJEr,"Sopa De Cabra, Triquell","https://open.spotify.com/artist/1qNkvcsEC2Hry31JWkYO3D, https://open.spotify.com/artist/68CQGYnlJfrMyRcd255jVW",2024-03-17,184373,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Que Vinguis,https://open.spotify.com/track/6Mk1sd1iixmQC6CxaWsnEb,Que vinguis,https://open.spotify.com/album/3RHC4G8vajwORQM6WWxVAT,The Tyets,https://open.spotify.com/artist/6I63R76ouyFvUIwPggQxxT,2024-06-02,151304,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
REBOBINAR,https://open.spotify.com/track/45r6wchHonMxHst9NwAnze,REBOBINAR,https://open.spotify.com/album/2ATBzg2TsEwMwETy0tXsFZ,La Fúmiga,https://open.spotify.com/artist/2Y4AiImxLUoWEgxedb3Gtz,2024-12-15,174412,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Rikiti,https://open.spotify.com/track/5Hrnz90iQgcU3qTG20FW0o,Rikiti,https://open.spotify.com/album/1suSSaPoQLN8CufLXvEdVF,"Mama Dousha, Scotty DK","https://open.spotify.com/artist/4jT1Pg2Ji7Zr2XnxrH1fsN, https://open.spotify.com/artist/0gOjPKtrlU8B7w11OkbYdo",2023-09-10,146880,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Rumba catalana,https://open.spotify.com/track/3bGAxzfcWxeHhnAWrDBSDo,Rumba catalana,https://open.spotify.com/album/7zbpWINUVBuj2qbaP0Zg5e,Alfred García,https://open.spotify.com/artist/0CQgFG7XHyXRpSi24kl0cx,2024-10-27,199500,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Sant Tornem-hi,https://open.spotify.com/track/2AhzvqNMSylniVhlQVIwcF,Only Hits,https://open.spotify.com/album/0sN55ZViQjKnC1VnAd9rHQ,"Mama Dousha, Scotty DK","https://open.spotify.com/artist/4jT1Pg2Ji7Zr2XnxrH1fsN, https://open.spotify.com/artist/0gOjPKtrlU8B7w11OkbYdo",2024-09-22,155398,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
SEGUNDO INTENTO,https://open.spotify.com/track/7KmRozNJiNX1WUwrmNYKbJ,SEGUNDO INTENTO,https://open.spotify.com/album/4uNKr16Lt1pTOiqhd4R7Ux,Aitana,https://open.spotify.com/artist/7eLcDZDYHXZCebtQmVFL25,2025-02-02,191368,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Serem més forts,https://open.spotify.com/track/33hasXzBCCcUDHNT7DqlE6,Serem més forts,https://open.spotify.com/album/2LRjn2zuOsnDYtGglgKPEI,Miki Núñez,https://open.spotify.com/artist/2hahtdJusGYC77DKod4qfB,2024-11-03,166393,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
SexeSexy,https://open.spotify.com/track/5YfGs3ieDe7tYnI0yOajp9,SexeSexy,https://open.spotify.com/album/4enqG7rEC8J7vwzgSgrwrN,"Mushkaa, Bad Gyal, Bexnil","https://open.spotify.com/artist/3jU5LKRsimuyZjA0lSkdPp, https://open.spotify.com/artist/4F4pp8NUW08JuXwnoxglpN, https://open.spotify.com/artist/1TYjm48WP4AXoXMModkcNg",2024-05-26,232800,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Si Antes Te Hubiera Conocido,https://open.spotify.com/track/6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,https://open.spotify.com/album/5ylbxH7EqpsmHZCRuiYewS,KAROL G,https://open.spotify.com/artist/790FomKkXshlbRYZFtlgla,2024-07-07,195824,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Soltera,https://open.spotify.com/track/3OJDtCdYs8QJnui708tEU3,Soltera,https://open.spotify.com/album/0VRb8B2ls0GDEfmKiL8FWJ,Shakira,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,2024-10-13,214642,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
SOLUCIONS i NO PROBLEMES,https://open.spotify.com/track/4ZwCcWOVTwvKwSuFbhiafN,LA CALÇOTADA,https://open.spotify.com/album/6HSvBc3euvGwa5kCDcfAkF,Figa Flawas,https://open.spotify.com/artist/2enhM5DK9oTxWiCVpFIDv3,2024-05-05,140000,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
SORT DE TU,https://open.spotify.com/track/054BhpaxELmhu24ECqU8un,Fruit del Deliri,https://open.spotify.com/album/5wrNopViDjNZqgmR6cpD9v,Oques Grasses,https://open.spotify.com/artist/5qPeAT4ikl6gJNUexAOEy0,2024-10-13,167764,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Stargazing,https://open.spotify.com/track/2dylnPaUPcOvzBLokj8DZa,Stargazing (Moonlight Version),https://open.spotify.com/album/5995013HazvYze8wmylSzw,Myles Smith,https://open.spotify.com/artist/3bO19AOone0ubCsfDXDtYt,2024-08-04,172533,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Stumblin' In,https://open.spotify.com/track/0h3Xy4V4apMraB5NuM8U7Z,Stumblin' In,https://open.spotify.com/album/2HxzXLKO0AvkScWYHSspQc,CYRIL,https://open.spotify.com/artist/11kt6ggsdxvI8MhyeSMKom,2024-05-05,213363,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Sushi Poke,https://open.spotify.com/track/4oGvBNpgLClPi0hsvIFyFK,Sushi Poke,https://open.spotify.com/album/0QhKmDHcAZxkV1kRCCl122,"dani6ix & IZZKID, The Tyets","https://open.spotify.com/artist/3uvPbZvw5KBjF8WRkMsjcz, https://open.spotify.com/artist/6I63R76ouyFvUIwPggQxxT",2025-01-06,142908,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Take Me to the Beach,https://open.spotify.com/track/2Wop6FEmIstWTMeQb0TXcw,LOOM,https://open.spotify.com/album/7EPrkhjTBrwAV8yAKCmY0Y,Imagine Dragons,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q,2024-12-01,167080,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Taste,https://open.spotify.com/track/5G2f63n7IPVPPjfNIGih7Q,Short n' Sweet,https://open.spotify.com/album/3iPSVi54hsacKKl1xIR2eH,Sabrina Carpenter,https://open.spotify.com/artist/74KM79TiuVKeVCqs8QtB0B,2024-10-20,157279,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
tequiero,https://open.spotify.com/track/5K7cuVLC8T88DYb9kCLROK,tequiero,https://open.spotify.com/album/02zhFLX1EJtzhZMIEwKipN,"Vicco, Abraham Mateo","https://open.spotify.com/artist/2z1MpPojFcvxYcEAx0lT6w, https://open.spotify.com/artist/2bxxlINUlcMQQb39K7IopR",2023-11-19,185958,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
TEXAS HOLD 'EM,https://open.spotify.com/track/0Z7nGFVCLfixWctgePsRk9,TEXAS HOLD 'EM,https://open.spotify.com/album/6cBlaud5JVmPjkjxnwIMLx,Beyoncé,https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m,2024-03-03,233456,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
That’s So True,https://open.spotify.com/track/7ne4VBA60CxGM75vw0EYad,The Secret of Us (Deluxe),https://open.spotify.com/album/0hBRqPYPXhr1RkTDG3n4Mk,Gracie Abrams,https://open.spotify.com/artist/4tuJ0bMpJh08umKkEXKUI5,2024-12-01,166300,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
The Door,https://open.spotify.com/track/3dj4wgM3cPeuLwMNHDuBon,I've Tried Everything But Therapy (Part 1),https://open.spotify.com/album/7nacKlk586eLRBSIsrk9DB,Teddy Swims,https://open.spotify.com/artist/33qOK5uJ8AR2xuQQAhHump,2024-06-30,212648,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
The Sound of Silence - CYRIL Remix,https://open.spotify.com/track/1LY3GhF0zxIVgbYEQjCbUO,The Sound of Silence (CYRIL Remix),https://open.spotify.com/album/4AaJMesGEVwF7QpWMSG29p,"Disturbed, CYRIL","https://open.spotify.com/artist/3TOqt5oJwL9BE2NG9MEwDa, https://open.spotify.com/artist/11kt6ggsdxvI8MhyeSMKom",2024-03-17,185238,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Thelma & Louise,https://open.spotify.com/track/7m8aetuFspDvP5GXhVJBQx,Thelma & Louise,https://open.spotify.com/album/2YTB67om6z9VDi94wTPdjT,"Belén Aguilera, Julieta","https://open.spotify.com/artist/5fmYDIdgEkSgLdL6esxgfp, https://open.spotify.com/artist/7DzqOghrDEW0vlJxZXaeLj",2024-03-17,161194,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
to lo ke,https://open.spotify.com/track/6aIXhiqT4Oec2VY1tPky8G,to lo ke,https://open.spotify.com/album/5lMTXM5AoxKNTAS084MQb0,"Stay Homas, KICKBOMBO","https://open.spotify.com/artist/7fUEi9sgiLw8gwQ307T6IU, https://open.spotify.com/artist/7A2htSu45kogVfNBMD4Xgh",2024-07-21,166943,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Today is the day,https://open.spotify.com/track/0kCwogCcYRnmgVnaowyYBF,Today is the day,https://open.spotify.com/album/4Xs5q0nlVwnfel2mgfUK8t,"Buhos, Mar Lucas","https://open.spotify.com/artist/7BdgXLhynRQk78pKkhAsAR, https://open.spotify.com/artist/7K5OqI5GnphpZMfIRs2UsI",2024-04-14,170780,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
TORNAR,https://open.spotify.com/track/65EFsbz7V4seWa9mNpWjeN,TORNAR,https://open.spotify.com/album/6dzk7KpVSmhTHjmhtomhER,La Fúmiga,https://open.spotify.com/artist/2Y4AiImxLUoWEgxedb3Gtz,2023-12-10,169870,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Tornem a casa,https://open.spotify.com/track/7bc9WLunD2VxC2FxC3bKVB,Tornem a casa,https://open.spotify.com/album/3pSGOz6onFQ1hJtX9ugPCM,The Tyets,https://open.spotify.com/artist/6I63R76ouyFvUIwPggQxxT,2023-11-26,156820,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
TOTA LA VIDA,https://open.spotify.com/track/7ofUma7jeWAAc7AWMnvagX,TOTA LA VIDA,https://open.spotify.com/album/0rwWliQB70qlXeDgSE8lnJ,Iglú,https://open.spotify.com/artist/4Wfi7bsHCX2jfKgYvwl4gO,2024-02-11,172631,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Training Season,https://open.spotify.com/track/6Qb7YsAqH4wWFUMbGsCpap,Training Season,https://open.spotify.com/album/3sqC2sXZc0b9r7WM9z3784,Dua Lipa,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,2024-02-25,209487,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
TUTA GOLD,https://open.spotify.com/track/654Jxp6rUFgPckixlIusRJ,TUTA GOLD,https://open.spotify.com/album/298TPucavaqMuiInBsW7jX,Mahmood,https://open.spotify.com/artist/06nvjg4wBANK6DCHjqtPNd,2024-02-25,178467,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Tòpics - Cap. I: Ràbia,https://open.spotify.com/track/7aFKLY3GPC5fQ7nnRTKMqo,Tòpics - Cap. I: Ràbia,https://open.spotify.com/album/0xXbC43rDqh27wSjhCgrxN,Aina Reig,https://open.spotify.com/artist/2Ij9EybzTRRk2u4IZ5kwdM,2024-04-14,180590,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
Una altra vegada,https://open.spotify.com/track/6GnoUEGyzoAymJ1C6ztDOF,Material sensible,https://open.spotify.com/album/7hhE5lAk4zv89yGu0RyCcT,Suu,https://open.spotify.com/artist/7He3EH9c66ZwBtIMHGdyIA,2025-02-17,166809,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
VAGABUNDO,https://open.spotify.com/track/1MB8kTH7VKvAMfL9SHgJmG,VAGABUNDO,https://open.spotify.com/album/0Rl1vI3oOOh3rylfBLiemc,"Sebastian Yatra, Manuel Turizo, Beéle","https://open.spotify.com/artist/07YUOmWljBTXwIseAUd9TW, https://open.spotify.com/artist/0tmwSHipWxN12fsoLcFU3B, https://open.spotify.com/artist/7a0XAaPaK2aDSqa8p3QnC7",2023-06-11,215600,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
vampire,https://open.spotify.com/track/3k79jB4aGmMDUQzEwa46Rz,vampire,https://open.spotify.com/album/5kqfR7EuGbyp8x27Pr1kY9,Olivia Rodrigo,https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG,2023-07-23,219724,2024-03-06,La Llista amb els 45 èxits de Flaixbac. Actualitzada cada diumenge de 17 h a 21 h amb en Jordi Cuadras. Vota el pròxim número 1 de La Llista a la nostra web: https:&#x2F;&#x2F;flaixbac.cat&#x2F;la-llista,LA LLISTA DE FLAIXBAC (23/2/2025)
