track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
right where you left me - bonus track,https://open.spotify.com/track/3zwMVvkBe2qIKDObWgXw4N,evermore (deluxe version),https://open.spotify.com/album/6AORtDjduMM3bupSWzbTSG,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-07-31,245026,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Sad Beautiful Tragic (Taylor's Version),https://open.spotify.com/track/73qMN9bXy7MSPwwGfH3wQr,Red (Taylor's Version),https://open.spotify.com/album/6kZ42qRrzov54LcAk4onW9,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,284773,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Safe & Sound (feat. Joy Williams and John Paul White) (Taylor’s Version),https://open.spotify.com/track/2RJnNdu4pb3MypbBroHU0T,Safe & Sound (Taylor's Version),https://open.spotify.com/album/4eZKjfeKPSwd6NYsmlKjuR,"Taylor Swift, Joy Williams, John Paul White","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02, https://open.spotify.com/artist/4TCXgdDPm10ensLNCVnIYa, https://open.spotify.com/artist/1yDI9pWnlrJmi9kZn3gkCb",2024-03-04,239668,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Say Don't Go (Taylor's Version) (From The Vault),https://open.spotify.com/track/4NioO5R9sHEZh4cGzMHyNt,1989 (Taylor's Version),https://open.spotify.com/album/64LU4c1nfjz1t4VnGhagcg,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-03-04,279833,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
seven,https://open.spotify.com/track/6KJqZcs9XDgVck7Lg9QOTC,folklore,https://open.spotify.com/album/2fenSS68JI1h4Fo296JfGr,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-20,208906,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Shake It Off (Taylor's Version),https://open.spotify.com/track/3pv7Q5v2dpdefwdWIvE7yH,1989 (Taylor's Version),https://open.spotify.com/album/64LU4c1nfjz1t4VnGhagcg,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-05-09,219209,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Should've Said No,https://open.spotify.com/track/16MVSD0mGI4RMQT83Qzm69,Taylor Swift,https://open.spotify.com/album/7mzrIsaAjnXihW3InKjlC3,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,242200,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Snow On The Beach (feat. Lana Del Rey),https://open.spotify.com/track/1wtOxkiel43cVs0Yux5Q4h,Midnights,https://open.spotify.com/album/151w1FgRZfnKZA9FEcg9Z3,"Taylor Swift, Lana Del Rey","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02, https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa",2023-06-13,256124,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
So High School,https://open.spotify.com/track/7Mts0OfPorF4iwOomvfqn1,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,https://open.spotify.com/album/5H7ixXZfsNMGbIE5OBSpcb,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-05-09,228800,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
So It Goes...,https://open.spotify.com/track/5PxFv9yJEg9dxvbZggykro,reputation,https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-03-04,227906,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Sparks Fly,https://open.spotify.com/track/6d9IiDcFxtFVIvt9pCqyGH,Speak Now,https://open.spotify.com/album/5MfAxS5zz8MlfROjGQVXhy,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,260933,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Sparks Fly (Taylor’s Version),https://open.spotify.com/track/3MytWN8L7shNYzGl4tAKRp,Speak Now (Taylor's Version),https://open.spotify.com/album/5AEDGbliTTfjOB8TSm1sxt,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-07-09,261230,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Speak Now,https://open.spotify.com/track/24DefNCFiWTP8OjYWiXuYe,Speak Now,https://open.spotify.com/album/5MfAxS5zz8MlfROjGQVXhy,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,240760,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Speak Now (Taylor's Version),https://open.spotify.com/track/5xXqyjLicvEpch72qEryFT,Speak Now (Taylor's Version),https://open.spotify.com/album/5AEDGbliTTfjOB8TSm1sxt,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-07-09,242473,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Starlight (Taylor's Version),https://open.spotify.com/track/7A2cNLRT0YJc1yjxHlKihs,Red (Taylor's Version),https://open.spotify.com/album/6kZ42qRrzov54LcAk4onW9,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-07-20,220413,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
State Of Grace (Taylor's Version),https://open.spotify.com/track/5lFDIbYMcFHPPgzMcnPqSz,Red (Taylor's Version),https://open.spotify.com/album/6x9s2ObPdpATZgrwxsk9c0,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,295413,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Stay Beautiful,https://open.spotify.com/track/2ZoOmCSgj0ypVAmGd1ve4y,Taylor Swift,https://open.spotify.com/album/7mzrIsaAjnXihW3InKjlC3,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-03-04,236053,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Stay Stay Stay (Taylor's Version),https://open.spotify.com/track/7eQj6r5PIdYKEIZjucBMcq,Red (Taylor's Version),https://open.spotify.com/album/6kZ42qRrzov54LcAk4onW9,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-07-31,205786,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Style (Taylor's Version),https://open.spotify.com/track/1hjRhYpWyqDpPahmSlUTlc,1989 (Taylor's Version),https://open.spotify.com/album/64LU4c1nfjz1t4VnGhagcg,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-05-09,231000,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Suburban Legends (Taylor's Version) (From The Vault),https://open.spotify.com/track/6T0sEnqjmHISIKwFETeeiP,1989 (Taylor's Version),https://open.spotify.com/album/64LU4c1nfjz1t4VnGhagcg,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-03-04,171818,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Superman (Taylor’s Version),https://open.spotify.com/track/4evLyY5Ue1Wesc61t2KXAU,Speak Now (Taylor's Version),https://open.spotify.com/album/5AEDGbliTTfjOB8TSm1sxt,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-03-04,274945,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Sweet Nothing,https://open.spotify.com/track/0wavGRldH0AWyu2zvTz8zb,Midnights,https://open.spotify.com/album/151w1FgRZfnKZA9FEcg9Z3,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-03-04,188496,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Teardrops On My Guitar - Radio Single Remix,https://open.spotify.com/track/7zMcNqs55Mxer82bvZFkpg,Taylor Swift,https://open.spotify.com/album/7mzrIsaAjnXihW3InKjlC3,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,203040,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Tell Me Why (Taylor’s Version),https://open.spotify.com/track/0k0vFacOHNuArLWMiH60p7,Fearless (Taylor's Version),https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-03-04,200575,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
The Best Day (Taylor’s Version),https://open.spotify.com/track/6ON9UuIq49xXY9GPmHIYRp,Fearless (Taylor's Version),https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,245290,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
The Great War,https://open.spotify.com/track/3UMrglJeju5yWyYIW6o99b,Midnights (3am Edition),https://open.spotify.com/album/3lS1y25WAhcqJDATJK70Mq,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,240355,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
the lakes - bonus track,https://open.spotify.com/track/0eFQWVz0qIxDOvhLpZ40P7,folklore (deluxe version),https://open.spotify.com/album/1pzvBxYgT6OVwJLtHkrdQK,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,211813,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),https://open.spotify.com/track/0y6kdSRCVQhSsHSpWvTUm7,Red (Taylor's Version),https://open.spotify.com/album/6kZ42qRrzov54LcAk4onW9,"Taylor Swift, Gary Lightbody","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02, https://open.spotify.com/artist/3fCQnw6VSudXBTN5d2QP2z",2023-06-20,299080,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
The Lucky One (Taylor's Version),https://open.spotify.com/track/6Gr4KvawYKiZBHQWub9n7o,Red (Taylor's Version),https://open.spotify.com/album/6x9s2ObPdpATZgrwxsk9c0,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,240466,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
The Man,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70,Lover,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-05-09,190360,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
The Moment I Knew (Taylor's Version),https://open.spotify.com/track/19JrUNf5amGgM9Ui9kdkss,Red (Taylor's Version),https://open.spotify.com/album/6x9s2ObPdpATZgrwxsk9c0,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,285280,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
The Other Side Of The Door (Taylor’s Version),https://open.spotify.com/track/1cSFlSBdpT4F5vb1frQ231,Fearless (Taylor's Version),https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,238443,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
The Outside,https://open.spotify.com/track/2QA3IixpRcKyOdG7XDzRgv,Taylor Swift,https://open.spotify.com/album/7mzrIsaAjnXihW3InKjlC3,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-03-04,207106,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
The Smallest Man Who Ever Lived,https://open.spotify.com/track/1xtw1krCR6Dw2KwkXw5z63,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,https://open.spotify.com/album/5H7ixXZfsNMGbIE5OBSpcb,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-05-09,245541,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
The Story Of Us,https://open.spotify.com/track/3RBluWmSoG2pGA1OePzGJI,Speak Now,https://open.spotify.com/album/5MfAxS5zz8MlfROjGQVXhy,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-20,265666,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
The Story Of Us (Taylor's Version),https://open.spotify.com/track/6dTA6y0C2ReQklntzZl8l3,Speak Now (Taylor's Version),https://open.spotify.com/album/5AEDGbliTTfjOB8TSm1sxt,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-07-09,267653,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
The Very First Night (Taylor's Version) (From The Vault),https://open.spotify.com/track/6pYNq0ZwpPVazKzsqpf0G8,Red (Taylor's Version),https://open.spotify.com/album/6kZ42qRrzov54LcAk4onW9,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-03-04,200280,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
this is me trying,https://open.spotify.com/track/7kt9e9LFSpN1zQtYEl19o1,folklore,https://open.spotify.com/album/2fenSS68JI1h4Fo296JfGr,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,195097,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
This Is Why We Can't Have Nice Things,https://open.spotify.com/track/07NxDD1iKCHbAldceD7QLP,reputation,https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-07-24,207133,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
This Love (Taylor’s Version),https://open.spotify.com/track/4d1CG5ei1E2vGbvmgf5KKv,This Love (Taylor’s Version),https://open.spotify.com/album/3In1CblWZswwun5MhOa10y,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,250100,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
This Love (Taylor’s Version),https://open.spotify.com/track/5QVVjX0ZItqlVpEuVCM9Yg,1989 (Taylor's Version),https://open.spotify.com/album/64LU4c1nfjz1t4VnGhagcg,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-03-04,250100,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Tied Together with a Smile,https://open.spotify.com/track/6K0CJLVXqbGMeJSmJ4ENKK,Taylor Swift,https://open.spotify.com/album/7mzrIsaAjnXihW3InKjlC3,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-07-24,248106,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Tim McGraw,https://open.spotify.com/track/0Om9WAB5RS09L80DyOfTNa,Taylor Swift,https://open.spotify.com/album/7mzrIsaAjnXihW3InKjlC3,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,232106,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Timeless (Taylor’s Version) (From The Vault),https://open.spotify.com/track/1HCdems7PQZRj42QDWLA0A,Speak Now (Taylor's Version),https://open.spotify.com/album/5AEDGbliTTfjOB8TSm1sxt,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-07-20,321396,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Today Was A Fairytale (Taylor’s Version),https://open.spotify.com/track/2JoJrsEV15OzbijS47lids,Fearless (Taylor's Version),https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,241822,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Treacherous (Taylor's Version),https://open.spotify.com/track/0YrMTMLpLq1UIkWgghNM6c,Red (Taylor's Version),https://open.spotify.com/album/6x9s2ObPdpATZgrwxsk9c0,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,242720,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Untouchable (Taylor’s Version),https://open.spotify.com/track/0tQ9vBYpldCuikPsbgOVKA,Fearless (Taylor's Version),https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-03-04,312107,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Vigilante Shit,https://open.spotify.com/track/1xwAWUI6Dj0WGC3KiUPN0O,Midnights,https://open.spotify.com/album/151w1FgRZfnKZA9FEcg9Z3,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-05-09,164801,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
We Are Never Ever Getting Back Together (Taylor's Version),https://open.spotify.com/track/5YqltLsjdqFtvqE7Nrysvs,Red (Taylor's Version),https://open.spotify.com/album/6kZ42qRrzov54LcAk4onW9,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-05-09,193146,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Welcome To New York,https://open.spotify.com/track/33Kq0AT5rvwyE4azisG08x,1989 (Deluxe Edition),https://open.spotify.com/album/34OkZVpuzBa9y40DCy0LPR,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,212600,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Welcome To New York (Taylor's Version),https://open.spotify.com/track/1hR8BSuEqPCCZfv93zzzz9,1989 (Taylor's Version),https://open.spotify.com/album/64LU4c1nfjz1t4VnGhagcg,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-10-27,212600,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
When Emma Falls in Love (Taylor’s Version) (From The Vault),https://open.spotify.com/track/0zo975x58DlXbZllWvfYhg,Speak Now (Taylor's Version),https://open.spotify.com/album/5AEDGbliTTfjOB8TSm1sxt,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-07-09,252385,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
White Horse (Taylor’s Version),https://open.spotify.com/track/5YL553x8sHderRBDlm3NM3,Fearless (Taylor's Version),https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,234515,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Who’s Afraid of Little Old Me?,https://open.spotify.com/track/2d8UxVNhJinc8uat9PoM9y,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,https://open.spotify.com/album/5H7ixXZfsNMGbIE5OBSpcb,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-05-09,334084,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Wildest Dreams (Taylor's Version),https://open.spotify.com/track/1K39ty6o1sHwwlZwO6a7wK,1989 (Taylor's Version),https://open.spotify.com/album/64LU4c1nfjz1t4VnGhagcg,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-05-09,220433,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
willow,https://open.spotify.com/track/0lx2cLdOt3piJbcaXIV74f,evermore,https://open.spotify.com/album/2Xoteh7uEpea4TohMxjtaq,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-05-09,214706,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Wonderland,https://open.spotify.com/track/6iWMI5oOhWrDbLbjmwTWFq,1989 (Deluxe Edition),https://open.spotify.com/album/34OkZVpuzBa9y40DCy0LPR,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,245560,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
Wonderland (Taylor's Version),https://open.spotify.com/track/2ve0kuaWUCt4Zx8x4bf1MR,1989 (Taylor's Version),https://open.spotify.com/album/64LU4c1nfjz1t4VnGhagcg,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-10-27,245566,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
"Would've, Could've, Should've",https://open.spotify.com/track/0aV5uARAknQgYhBaK944FP,Midnights (3am Edition),https://open.spotify.com/album/3lS1y25WAhcqJDATJK70Mq,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,260361,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),https://open.spotify.com/track/5pcjystBtalYeqaiXCcgEY,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),https://open.spotify.com/album/5xd9LleY1wqsgKVTwLoXYI,"Taylor Swift, Maren Morris","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02, https://open.spotify.com/artist/6WY7D3jk8zTrHtmkqqo5GI",2023-06-13,220839,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
You Are In Love,https://open.spotify.com/track/4A2LfnduSTsE8u0ecYROxE,1989 (Deluxe Edition),https://open.spotify.com/album/34OkZVpuzBa9y40DCy0LPR,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-08-07,267106,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
You Are In Love (Taylor's Version),https://open.spotify.com/track/4UwqOWDpdeIDVQDuKT6iza,1989 (Taylor's Version),https://open.spotify.com/album/64LU4c1nfjz1t4VnGhagcg,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-10-27,267389,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
You Belong With Me (Taylor’s Version),https://open.spotify.com/track/1qrpoAMXodY6895hGKoUpA,Fearless (Taylor's Version),https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-05-09,231124,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
You Need To Calm Down,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,Lover,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-05-09,171360,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
"You're On Your Own, Kid",https://open.spotify.com/track/4D7BCuvgdJlYvlX5WlN54t,Midnights,https://open.spotify.com/album/151w1FgRZfnKZA9FEcg9Z3,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-08-07,194206,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
"You're On Your Own, Kid",https://open.spotify.com/track/6PQOU00xWNrGwCZzboriXy,Midnights (The Til Dawn Edition),https://open.spotify.com/album/1fnJ7k0bllNfL1kVdNVW1A,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,194206,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
You’re Losing Me (From The Vault),https://open.spotify.com/track/3CWq0pAKKTWb0K4yiglDc4,You're Losing Me (From The Vault),https://open.spotify.com/album/5q3jthpn2h59P7pe2gmAl7,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2024-03-04,277831,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
You’re Not Sorry (Taylor’s Version),https://open.spotify.com/track/6iiAfo4wTA2CVC3Uwx9uh8,Fearless (Taylor's Version),https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-06-13,261842,2023-06-15,All the songs from the new setlist for Taylor Swift | The Eras Tour.,Taylor Swift | The Eras Tour Official Setlist
