track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Love and Pain,https://open.spotify.com/track/41NurYm4JBHtMRNRouSGaV,FINAL (Vol.2),https://open.spotify.com/album/5LHd4piJoHcz4CXhjsFKxx,Enrique Iglesias,https://open.spotify.com/artist/7qG3b048QCHVRO5Pv1T5lw,2024-03-29,197412,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Low Key (feat. Humby),https://open.spotify.com/track/4PfR2vNZ3ig9OCyZmWsQL2,Low Key (feat. Humby),https://open.spotify.com/album/4YyfHeYsrbjUUWS60MwANl,"Beéle, Maria Becerra, Joeboy, Humby","https://open.spotify.com/artist/7a0XAaPaK2aDSqa8p3QnC7, https://open.spotify.com/artist/1DxLCyH42yaHKGK3cl5bvG, https://open.spotify.com/artist/1XavfPKBpNjkOfxHINlMHF, https://open.spotify.com/artist/48qllQaUjZZOijgvJrHtag",2024-06-07,216980,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Luz Azul,https://open.spotify.com/track/6vvS5fgoOS3kjrH8Pyc8d5,Luz Azul,https://open.spotify.com/album/3jC2pH39SzVORAsE3xYnnd,Mariangela,https://open.spotify.com/artist/6rbhHufoSGkldXNhOtb6Mf,2023-04-14,170958,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Machu Picchu,https://open.spotify.com/track/1LXb70u8SLsvBAPWHMCTMe,Machu Picchu,https://open.spotify.com/album/7jqXGkhOKZ3wuZuD6IgTYR,"Camilo, Evaluna Montaner","https://open.spotify.com/artist/28gNT5KBp7IjEOQoevXf9N, https://open.spotify.com/artist/52qzWdNUp6ebjcNsvgZSiC",2023-06-02,179004,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Madrid (feat. Myke Towers),https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H,PAPI JUANCHO,https://open.spotify.com/album/0p2yf6DucEgvj8Uk8KXJJv,"Maluma, Myke Towers","https://open.spotify.com/artist/1r4hJ1h58CWwUQe3MxPuau, https://open.spotify.com/artist/7iK8PXO48WeuP03g8YR51W",2023-06-02,198569,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Madrugada,https://open.spotify.com/track/0d7YksKT1n6QzfHzGv4pMs,Madrugada,https://open.spotify.com/album/4VvBDHBjBhPqDvT9ZXfgFz,Poloo,https://open.spotify.com/artist/3YkiWrlonFPswrvoietLc7,2022-12-16,181481,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
MAFIOSA,https://open.spotify.com/track/1X1vW0xDpkOS35ZxcPqLv6,MAFIOSA,https://open.spotify.com/album/2UViwTgvnwO2aKYLFrQ9RH,NATHY PELUSO,https://open.spotify.com/artist/3VHAySZQPlfGlNLslzXYpN,2022-02-02,266217,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Mago,https://open.spotify.com/track/0Q4oppQ566CUYqfPhbkQB9,DARUMAS,https://open.spotify.com/album/0sUg9ENEYuVX1LLci90JxS,DARUMAS,https://open.spotify.com/artist/3BtncWAC6RrQFca3UnvsS9,2024-05-17,186908,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Mal Acostumbrao - con Maria Becerra,https://open.spotify.com/track/1wcE84DVQUF16xudVFzezL,Mal Acostumbrao (con Maria Becerra),https://open.spotify.com/album/1UEzLJ7ykAt3pwIznJrI8Q,"Mau y Ricky, Maria Becerra","https://open.spotify.com/artist/2wkoKEfS6dXwThbyTnZWFU, https://open.spotify.com/artist/1DxLCyH42yaHKGK3cl5bvG",2022-02-02,190405,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Mala Costumbre,https://open.spotify.com/track/70uX4beGHc1nQikXveOknp,Mala Costumbre,https://open.spotify.com/album/1YJjyV8YutIhzL4MWAB1LY,"Manuel Turizo, Wisin & Yandel","https://open.spotify.com/artist/0tmwSHipWxN12fsoLcFU3B, https://open.spotify.com/artist/1wZtkThiXbVNtj6hee6dz9",2022-02-02,230728,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Mala Influencia,https://open.spotify.com/track/28sOLLPgDAdBzDuhkuuLhz,Mala Influencia,https://open.spotify.com/album/1qb1ja0w8w0m2QYStSs3IA,"Noriel, Manuel Turizo","https://open.spotify.com/artist/3RtNN1VnooWEn3KQk03DUL, https://open.spotify.com/artist/0tmwSHipWxN12fsoLcFU3B",2022-02-02,194579,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Mala Suerte (Escalona Nunca Se Había Grabado Así),https://open.spotify.com/track/0IqUC1k9LmVfQ6KIftfW0D,Mala Suerte (Escalona Nunca Se Había Grabado Así),https://open.spotify.com/album/4bJWAafvax13jJC0XiOcPe,Carlos Vives,https://open.spotify.com/artist/4vhNDa5ycK0ST968ek7kRr,2023-03-31,213998,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Malas Decisiones,https://open.spotify.com/track/6Xj014IHwbLVjiVT6H89on,K23,https://open.spotify.com/album/2jN4nUsaEyeT4oefP5XhF6,Kenia OS,https://open.spotify.com/artist/31VFEohvhOUKrtAONEBhMG,2023-01-27,139146,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Malbec,https://open.spotify.com/track/3T3PXtfMI5oHdzOViRsJ3g,Malbec,https://open.spotify.com/album/6tE7zlSvK0QmTK1cxw5g7m,"HUMBE, Reik","https://open.spotify.com/artist/1b7AEdUSudOQoZF5ebUxCL, https://open.spotify.com/artist/0vR2qb8m9WHeZ5ByCbimq2",2024-06-21,264058,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Maldita Cachá,https://open.spotify.com/track/02OLbvjFRd9dCVNPbZCjXo,Maldita Cachá,https://open.spotify.com/album/3nunl1URnEHRPjZU854vYo,Los Rivera Destino,https://open.spotify.com/artist/7LQaY9LGXHzoJY8DvwpSid,2023-04-21,144958,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Maldita Foto,https://open.spotify.com/track/4WkEH0PgystZUaN6QU6Z0B,Maldita Foto,https://open.spotify.com/album/3Ka78dJC3Xm7UjN7IhCXG6,"TINI, Manuel Turizo","https://open.spotify.com/artist/7vXDAI8JwjW531ouMGbfcp, https://open.spotify.com/artist/0tmwSHipWxN12fsoLcFU3B",2022-02-02,190344,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Malo Pa Fingir,https://open.spotify.com/track/2ceXJCm7qcdEqeBfFOtG7P,Malo Pa Fingir,https://open.spotify.com/album/2agssgnmrb0TSjB4nPhtSX,Neeus,https://open.spotify.com/artist/4OMnvxQdSJeobzinrEjTpO,2022-11-25,142796,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
MAMIII,https://open.spotify.com/track/1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,https://open.spotify.com/album/6GHUywBU0u92lg0Dhrt40R,"Becky G, KAROL G","https://open.spotify.com/artist/4obzFoKoKRHIphyHzJ35G3, https://open.spotify.com/artist/790FomKkXshlbRYZFtlgla",2022-02-10,226088,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Manos de Tijera,https://open.spotify.com/track/2f8sB9lQ6Uh1lKKWJNR9rW,Mis Manos,https://open.spotify.com/album/1PuH88Md0tzB8UrnBfboJA,Camilo,https://open.spotify.com/artist/28gNT5KBp7IjEOQoevXf9N,2023-06-02,267271,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Mantra,https://open.spotify.com/track/6tuUffUKTvUTP173f0bt9Q,Mantra,https://open.spotify.com/album/1P9CO4GRy3hkcDHARgaChU,"Matisse, Pedro Capó","https://open.spotify.com/artist/77aLk6J8ofnVxa1eXK9jiU, https://open.spotify.com/artist/4QVBYiagIaa6ZGSPMbybpy",2024-08-23,210181,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Maníaca,https://open.spotify.com/track/1sGknF0rpOXOCEeVc93WMR,Maníaca,https://open.spotify.com/album/2yMRu2OW5Eidm9XxIi0xye,Abraham Mateo,https://open.spotify.com/artist/2bxxlINUlcMQQb39K7IopR,2023-06-16,175175,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Mar Chiquita,https://open.spotify.com/track/52AHKfP6qQ3feLjPCDTiRI,OzuTochi,https://open.spotify.com/album/1kjfMVBNhsDeRyAu9zbLfF,"Ozuna, Pedro Capó","https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY, https://open.spotify.com/artist/4QVBYiagIaa6ZGSPMbybpy",2022-11-15,204413,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Marbella,https://open.spotify.com/track/5mPuQwzVR3E7N43FxBBljc,Los Piratas,https://open.spotify.com/album/4fdcBGBSQvtI1DZ0PVxqCY,"Ryan Castro, SOG","https://open.spotify.com/artist/7j6DKwmjbxvpQO8h914uEz, https://open.spotify.com/artist/18dspUI6gqabm5XCC2RcUD",2022-12-02,182593,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
MARGIELA,https://open.spotify.com/track/6i1tqqAjSy1HgNwZEHTkwS,MARGIELA,https://open.spotify.com/album/4UeWLjvIntpCSBKIPdeyUH,"Polimá Westcoast, Brray, Juanka","https://open.spotify.com/artist/768O5GliF0bqscyghggrbE, https://open.spotify.com/artist/1GKIlPFdcewHtpDVCQ8zmJ, https://open.spotify.com/artist/3Wb38LDP3N4tkobValgE9D",2024-02-16,234782,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Marry Me - Kat & Bastian Duet,https://open.spotify.com/track/1oWXQ83ILNfQUu1cT3jTnf,Marry Me (Kat & Bastian Duet),https://open.spotify.com/album/3lVFhB6idnknGsWtLtOLSL,"Jennifer Lopez, Maluma","https://open.spotify.com/artist/2DlGxzQSjYe5N6G9nkYghR, https://open.spotify.com/artist/1r4hJ1h58CWwUQe3MxPuau",2022-02-03,159130,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Mayor Que Usted,https://open.spotify.com/track/7d7aPD2oxuzjhOZnu4Dj23,Mayor Que Usted,https://open.spotify.com/album/39bS0KqiLzhJvitnTt7Y4W,"NATTI NATASHA, Daddy Yankee, Wisin & Yandel","https://open.spotify.com/artist/1GDbiv3spRmZ1XdM1jQbT7, https://open.spotify.com/artist/4VMYDCV2IEDYJArk749S6m, https://open.spotify.com/artist/1wZtkThiXbVNtj6hee6dz9",2022-06-17,233519,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Mayores,https://open.spotify.com/track/2AY1UAimvTqjJC8vDJsOyy,MALA SANTA,https://open.spotify.com/album/13MHW8hoLFjX7SaVEVmj3X,"Becky G, Bad Bunny","https://open.spotify.com/artist/4obzFoKoKRHIphyHzJ35G3, https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X",2023-06-07,203186,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Mañana,https://open.spotify.com/track/2CGhzWArXQZG86V1Ztv4Q2,OzuTochi,https://open.spotify.com/album/1kjfMVBNhsDeRyAu9zbLfF,Ozuna,https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY,2022-10-07,192320,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Me Contradigo,https://open.spotify.com/track/0qOuSYdkpLVmn5U4PH7oLg,Me Contradigo,https://open.spotify.com/album/7fvXnpfC3Ypq0TPNbKe0FW,Neeus,https://open.spotify.com/artist/4OMnvxQdSJeobzinrEjTpO,2022-12-16,139555,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Me Encantaría,https://open.spotify.com/track/1APLK79zZo67ny370NLO4F,Me Encantaría,https://open.spotify.com/album/6fnWWfMSRAztQvuJTAfmlw,"Abraham Mateo, Belinda","https://open.spotify.com/artist/2bxxlINUlcMQQb39K7IopR, https://open.spotify.com/artist/5LeiVcEnsZcwc133TUhJNW",2022-10-20,177328,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Me EnRD,https://open.spotify.com/track/3GkctxmZmeGmW4K5Oya0Z1,Me EnRD,https://open.spotify.com/album/3BumcT1ophGlEOHCi1fzoW,Prince Royce,https://open.spotify.com/artist/3MHaV05u0io8fQbZ2XPtlC,2023-04-20,185822,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Me Extraño,https://open.spotify.com/track/3qx4POjFiODHPwCBjq8IEW,"Fórmula, Vol. 3",https://open.spotify.com/album/3kGn13mW34Ookfj6yiY8BF,"Romeo Santos, Christian Nodal","https://open.spotify.com/artist/5lwmRuXgjX8xIwlnauTZIP, https://open.spotify.com/artist/0XwVARXT135rw8lyw1EeWP",2022-09-02,191880,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Me Gusta,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a,Me Gusta,https://open.spotify.com/album/4IcQ1ni07PmlOenqwf6MgG,"Shakira, Anuel AA","https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp, https://open.spotify.com/artist/2R21vXR83lH98kGeO99Y66",2023-06-02,190570,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Me Hace Tanto Bien,https://open.spotify.com/track/21D2EZmXoJYccfgeZndtOg,Me Hace Tanto Bien,https://open.spotify.com/album/40IOas3f9rXV6CfpHZ6PjV,"Yuridia, Eden Muñoz","https://open.spotify.com/artist/5B8ApeENp4bE4EE3LI8jK2, https://open.spotify.com/artist/1gJdf4Yybu4X5A2xYV3NMV",2022-07-08,231304,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Me Metí en el Ruedo - Remix,https://open.spotify.com/track/0Ssb1Wk9WDFapIL2SnNkA7,Me Metí en el Ruedo (Remix),https://open.spotify.com/album/7buC4iiK8OqPN6PukdHyxb,"Luis R Conriquez, Farruko","https://open.spotify.com/artist/0pePYDrJGk8gqMRbXrLJC8, https://open.spotify.com/artist/329e4yvIujISKGKz1BZZbO",2023-05-05,174174,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Me Niego (feat. Ozuna & Wisin),https://open.spotify.com/track/4ggiDYAkJ7Yk8d5xOr7Xjo,Ahora,https://open.spotify.com/album/4BvD9caT3ZohqNQFcR8dVD,"Reik, Ozuna, Wisin","https://open.spotify.com/artist/0vR2qb8m9WHeZ5ByCbimq2, https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY, https://open.spotify.com/artist/3E6xrwgnVfYCrCs0ePERDz",2023-06-02,221653,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
ME PASE (feat. Farruko),https://open.spotify.com/track/4JgSGk8yY0hQE9aENUSqVm,ME PASE (feat. Farruko),https://open.spotify.com/album/4JMaZaBdFCVJDpEAkNb4nZ,"Enrique Iglesias, Farruko","https://open.spotify.com/artist/7qG3b048QCHVRO5Pv1T5lw, https://open.spotify.com/artist/329e4yvIujISKGKz1BZZbO",2022-02-02,181573,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Me Quieres Cuando No Estas Bien,https://open.spotify.com/track/3Zk2kCNwdVwj7sGukEseM2,Me Quieres Cuando No Estás Bien,https://open.spotify.com/album/1DbJKwzJfxw4xkheUyT1qw,Alex Luna,https://open.spotify.com/artist/0lxgtTr0rNyTf3j6smPBp2,2023-07-28,197938,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
mE RecHaZasTe :(,https://open.spotify.com/track/3aWhOkrsuXseE7xccF7Upa,mE RecHaZasTe :(,https://open.spotify.com/album/0ErJQoX4JIcco90eTBGLHf,Ramon Vega,https://open.spotify.com/artist/4Yjh4PZFED9Z5OJmqRPOOP,2022-12-09,176590,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Me Siento Bien,https://open.spotify.com/track/1NHnuko5D0e6SBGP5Mw2xC,"Multimillo, Vol. 1",https://open.spotify.com/album/2pfBdekMfDRVf1MfDnwTSv,"Wisin, Chimbala, Los Legendarios","https://open.spotify.com/artist/3E6xrwgnVfYCrCs0ePERDz, https://open.spotify.com/artist/4VVEpEhC8NcR7AqNEds42U, https://open.spotify.com/artist/0n6sKrG0xKAf8xmdqeNGke",2022-11-25,256200,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
