track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Slanging,https://open.spotify.com/track/73OywmZefIjr76lFWAhR7B,Unleashed,https://open.spotify.com/album/4fu9h1LOb9MDVSikHhXW2Z,Baskem,https://open.spotify.com/artist/03FChCYZ6EtklEGk5MKcje,2024-12-15,207647,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Slipping,https://open.spotify.com/track/5drjYEXVfhwpKnTsquQfcP,Unleashed,https://open.spotify.com/album/4fu9h1LOb9MDVSikHhXW2Z,Baskem,https://open.spotify.com/artist/03FChCYZ6EtklEGk5MKcje,2024-12-15,209188,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Slutty Spider Polka Pop (Angel Dust Theme),https://open.spotify.com/track/2Um2DA6F0Qppo00J1E4nRH,Slutty Spider Polka Pop (Angel Dust Theme),https://open.spotify.com/album/5FcSSKHKeZCBhKKexWejUP,Gooseworx,https://open.spotify.com/artist/4I31Oaf4lpU501IMCuEHTt,2024-12-15,264291,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Snakes - Remix,https://open.spotify.com/track/2acWtCvKCRsICjROatrIOM,Snakes (Remix),https://open.spotify.com/album/4ej0ngQBbOGaFBq2U3HdRl,Breaded Beans,https://open.spotify.com/artist/5pQVwAPuspOhZ4SMJDgctF,2024-12-15,214899,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Snowglobe,https://open.spotify.com/track/1PJ7vjNwq3bUcbXyLO9wg0,AJR - EP,https://open.spotify.com/album/35bu7GHptaPfMIFwIRWpTx,AJR,https://open.spotify.com/artist/6s22t5Y3prQHyaHWUN1R1C,2024-12-15,215795,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Snowglobe,https://open.spotify.com/track/16erxUhWOxKD2DDxldpIFr,Snowglobe - Single,https://open.spotify.com/album/61xm6Kq8w2rMtD9GToL6S2,AJR,https://open.spotify.com/artist/6s22t5Y3prQHyaHWUN1R1C,2024-12-15,246675,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
so bad,https://open.spotify.com/track/44OYSDOTKFN8Iw4aF2Tng2,so bad,https://open.spotify.com/album/4pmQEvt2Vspak6mU6O8jc7,MO$h,https://open.spotify.com/artist/5MiOV7fqNuYewVrJFqIV22,2024-12-15,129231,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
so bitter,https://open.spotify.com/track/5ZIbSalNuzaadXRsGyoQp2,so bitter,https://open.spotify.com/album/7qJpRvv6lLFM7jztl0wqu5,Stxlkin,https://open.spotify.com/artist/5qMtVjc3NV68EhqSTKKeCQ,2024-12-15,136308,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Soir de fête,https://open.spotify.com/track/5qrBRcAJHdfS2ck1webQbA,Amelie from Montmartre,https://open.spotify.com/album/6hzdQgjn3wTJhOUI4cVKu2,Yann Tiersen,https://open.spotify.com/artist/00sazWvoTLOqg5MFwC68Um,2024-12-15,175840,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
"Some People At My School Listened To Some Of My Music, And I Don’t Know If They Said That They Liked It Ironically Or Not",https://open.spotify.com/track/7rmJYhx3neMAFqZGSHQ7Kc,What Life Really Means,https://open.spotify.com/album/7q0PCPBP03V5hwyspBIGZv,Blurain,https://open.spotify.com/artist/1qoYHtGe1GYUzFpoRIse8y,2024-12-15,149438,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Someone Else_demo,https://open.spotify.com/track/4wQAaCx2R8bemK11Bd7ZrK,Someone Else_demo,https://open.spotify.com/album/5OLBfnrPL5kkwn4LzUuLK1,television archives,https://open.spotify.com/artist/52Nc32sj7qMGMa7pHJjj5W,2024-12-15,203500,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Something Somewhere,https://open.spotify.com/track/3tuen10rIcvnU7dbRHCLjv,Music4U,https://open.spotify.com/album/4QCbvrKt9LgKvksRWzjcDO,icryduringsex,https://open.spotify.com/artist/5dpFvg3GgOk9bZgG4FN4Fw,2024-12-15,224745,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Song For Twilight,https://open.spotify.com/track/6mGByrKnJYiOpvXq6PyW4j,EP For Twilight,https://open.spotify.com/album/6L8iA30PfGsz2xuNZkajlq,Meelz,https://open.spotify.com/artist/4qrRBmCt3wuj3We5Xhidet,2024-12-15,238180,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Sorry That I'm Emo,https://open.spotify.com/track/5Y52NF5tCGBZqOhb45hlxE,Sorry That I'm Emo,https://open.spotify.com/album/1S4UHp26hWwqYFx0QfG9Gg,Hair Jordan,https://open.spotify.com/artist/53wCsVRbiFGzgmSjQQa0xH,2024-12-16,114979,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Sorry...,https://open.spotify.com/track/0ZWaDNU6Cal7fWtYxO4cz1,At Your Own Risk,https://open.spotify.com/album/0Q2ynuP0xnO77Id4reXm6d,Ace Creator,https://open.spotify.com/artist/2BEtzhPN4vFiJPjOJUhG0c,2024-12-15,267052,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Sorry...,https://open.spotify.com/track/4Vx0fHQSf3SCvNsZ0uGFIK,At Your Own Risk,https://open.spotify.com/album/4kREr1gGyWqNTqgNEUz67a,Ace Creator,https://open.spotify.com/artist/2BEtzhPN4vFiJPjOJUhG0c,2024-12-15,267052,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Soundcloudrapper,https://open.spotify.com/track/6Fuj9ll9gA5tmbR10jQDJe,Soundcloudrapper,https://open.spotify.com/album/0EuZUm3QLYEVyqJjcA0fhT,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-15,75742,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Spa,https://open.spotify.com/track/5JNXvVwp3GLp8kvzdCK849,Panko,https://open.spotify.com/album/3UfbWnUdI0kINgsDeqs8lW,Chill Aqua,https://open.spotify.com/artist/4sgWFzT0ptklnjTpTlQUk0,2024-12-15,124621,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Space X,https://open.spotify.com/track/7t0DzlCAPr2XBLSLZDrcCh,CDs,https://open.spotify.com/album/604N1kvCmybAqo21URz29C,JulezJZ,https://open.spotify.com/artist/3lof8xsypjavmVwpcFl1hX,2024-12-15,341286,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
sparkle dog anthem,https://open.spotify.com/track/3d3J9oajfGgJY4ZM5mFfVQ,sparkle dog anthem ii,https://open.spotify.com/album/2Eak1ciFVO1uToQE9y50VY,foxxlust,https://open.spotify.com/artist/59z0uoCfR6du9cJue8YUco,2024-12-16,182883,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Speak French,https://open.spotify.com/track/5uJhc2ewtZFiRpCh0IuObT,TA_1,https://open.spotify.com/album/1fv1Cgww2KOucMB9nEdW8w,television archives,https://open.spotify.com/artist/52Nc32sj7qMGMa7pHJjj5W,2024-12-15,128000,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Speakerboxx,https://open.spotify.com/track/0RFYwVDyV1lQz7WRZgRfsV,At Your Own Risk,https://open.spotify.com/album/0Q2ynuP0xnO77Id4reXm6d,Ace Creator,https://open.spotify.com/artist/2BEtzhPN4vFiJPjOJUhG0c,2024-12-15,234710,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Speakerboxx,https://open.spotify.com/track/3aTngKKJLFw2nzFX1ee4sv,At Your Own Risk,https://open.spotify.com/album/4kREr1gGyWqNTqgNEUz67a,Ace Creator,https://open.spotify.com/artist/2BEtzhPN4vFiJPjOJUhG0c,2024-12-15,234710,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
spell witch,https://open.spotify.com/track/1pp1qbMNJbzAJmTVeBoGKP,spell witch,https://open.spotify.com/album/0Rx0jyh5q9tC3MwxlBi6Gi,"syris, 6arelyhuman","https://open.spotify.com/artist/5ZpX0S8FDHkArrCYqaGoYE, https://open.spotify.com/artist/1oYXEVbGh1L7EWGm9C68cN",2024-12-16,171789,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Spicy Chicken Sandwich,https://open.spotify.com/track/2ypuEwjXXhRQ3LM8p2YG1m,Panko,https://open.spotify.com/album/3UfbWnUdI0kINgsDeqs8lW,Chill Aqua,https://open.spotify.com/artist/4sgWFzT0ptklnjTpTlQUk0,2024-12-15,280009,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Spowoky Owoky Pumpkin,https://open.spotify.com/track/0BcEGzqcxfrPrdEZOQWhxO,Spowoky Owoky Pumpkin,https://open.spotify.com/album/0vASM7HU0DSlYgIfoutSLN,Rick Stick,https://open.spotify.com/artist/7GFx06iTgVd6H8eB2RPCda,2024-12-15,138187,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Stardom,https://open.spotify.com/track/6C9rTwcuEdOexb8h2tuyik,Songs4her,https://open.spotify.com/album/6Z2NCRKR56C0D5L2iPYD1Z,icryduringsex,https://open.spotify.com/artist/5dpFvg3GgOk9bZgG4FN4Fw,2024-12-15,143018,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Stars And Sons,https://open.spotify.com/track/34NxpUqK4BZmVB9Pe6VuUZ,You Forgot It In People,https://open.spotify.com/album/6nL0U84JsEJ0cRsGCnsDnJ,Broken Social Scene,https://open.spotify.com/artist/7lOJ7WXyopaxri0dbOiZkd,2024-12-15,308946,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
"Still Going Strong (I'm Alive, Don't Worry)",https://open.spotify.com/track/4rh0DHH7vV78qlcmHyhxsi,What Life Really Means 2,https://open.spotify.com/album/3xaVoFI1RBrdIAgGGzp94H,Blurain,https://open.spotify.com/artist/1qoYHtGe1GYUzFpoRIse8y,2024-12-15,202042,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Stomp Out - Rayman Rave Remix,https://open.spotify.com/track/0j3EPzmCo1Wqav4MQ8rlLd,Harmony Destruction,https://open.spotify.com/album/3HefRXrgVp99odTv5bS050,"Marq Aurel, Mizz Camela, Rayman Rave","https://open.spotify.com/artist/71z8YmNpwF3NwTdDCmxgKE, https://open.spotify.com/artist/0cVkalTDdIxgGg7PR8BolW, https://open.spotify.com/artist/68k7oHbNM3MuYr4YVvZ8AH",2024-12-15,245211,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Strange Loop,https://open.spotify.com/track/6IMQmK0ZZtDo1egqZMfdKV,TA_1,https://open.spotify.com/album/1fv1Cgww2KOucMB9nEdW8w,television archives,https://open.spotify.com/artist/52Nc32sj7qMGMa7pHJjj5W,2024-12-15,195692,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Suction Cup Man Theme Song,https://open.spotify.com/track/0oJ0voaWf6C1nMI00wV6yB,Suction Cup Man Theme Song,https://open.spotify.com/album/5P3OndE0Qrf3zqDSRjkHI9,Piemations,https://open.spotify.com/artist/4FDowws0mei4nKHWIKCDIz,2024-12-15,112504,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Suicidal Thoughts,https://open.spotify.com/track/0JSAir9vCZ3XHL1pBB4DNl,Dinosaur EP,https://open.spotify.com/album/0I8lNUH9c3zM1EaNzPXfx3,Ace Creator,https://open.spotify.com/artist/2BEtzhPN4vFiJPjOJUhG0c,2024-12-15,170033,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
SUMMER,https://open.spotify.com/track/5sUD4qE2IO8N0146ogzgli,CALL ME IF YOU GET LOST: LOST TRACKS,https://open.spotify.com/album/18RDbFA8eFqrjM5XZsboxm,Breaded Beans,https://open.spotify.com/artist/5pQVwAPuspOhZ4SMJDgctF,2024-12-15,199247,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Sunshine Comes After Rain,https://open.spotify.com/track/3yU40MG9nCNBh9mBzv5LSY,Panko,https://open.spotify.com/album/3UfbWnUdI0kINgsDeqs8lW,Chill Aqua,https://open.spotify.com/artist/4sgWFzT0ptklnjTpTlQUk0,2024-12-15,81548,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Super Sonic,https://open.spotify.com/track/0E14DwA5kPPLmlShYnlb3M,Whole Lotta Red V2,https://open.spotify.com/album/0LAxkfHP9eqYPULAXaglWY,Lil Majo,https://open.spotify.com/artist/2KE59bPqiPq9Z1Z9B4gtOM,2024-12-15,240979,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Sur le fil,https://open.spotify.com/track/03wUauOgu46bxkejcYlk3r,Amelie from Montmartre,https://open.spotify.com/album/6hzdQgjn3wTJhOUI4cVKu2,Yann Tiersen,https://open.spotify.com/artist/00sazWvoTLOqg5MFwC68Um,2024-12-15,263706,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Sweaters,https://open.spotify.com/track/59Ztc31IwqB3HEVGoGOTXc,cacti spines,https://open.spotify.com/album/5ZETI5hLnZRRZGZVv7wIrk,chocolatemilk,https://open.spotify.com/artist/1hkysiRXqdGDnldkRW5vaL,2024-12-15,84555,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Sweaters,https://open.spotify.com/track/02h8fovM7ydbhwqNDVv2sU,Sweaters,https://open.spotify.com/album/4QufXT0mnFfIQlDFyv9WdR,television archives,https://open.spotify.com/artist/52Nc32sj7qMGMa7pHJjj5W,2024-12-15,84555,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Switch (Outro),https://open.spotify.com/track/0K00n9l5Qgl072YSQsQVE5,Vol. 3 Dispersed Thinking,https://open.spotify.com/album/57K4XaNkJo4LschM3ufPXd,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-15,220634,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
TAKE IT EASY,https://open.spotify.com/track/1UL8RkSO63yasq22bg4OOd,KNOWITALL,https://open.spotify.com/album/3taqQGM1QEr2Mb5zKdfFHI,MouSa,https://open.spotify.com/artist/7HS7UAenyadIf7FTYqSNgn,2024-12-15,192936,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Talk Shit Get Hit,https://open.spotify.com/track/1zs2HGXC6UbYM3rcwIfXsa,Talk Shit Get Hit,https://open.spotify.com/album/323OFpwafA7ssLbKMpCnfv,"Hair Jordan, Mikl-Shea Of Brokencyde, PhatJ Of Brokencyde","https://open.spotify.com/artist/53wCsVRbiFGzgmSjQQa0xH, https://open.spotify.com/artist/5O4n2Vns4jlzGAcnMwo8jF, https://open.spotify.com/artist/6Vjqy8xybtGhh4AY26nY4M",2024-12-16,154698,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
"Talking, Sleeping, Waiting",https://open.spotify.com/track/6vNrUkbSCj9pvqrdgJi2bF,Sound V Track,https://open.spotify.com/album/47Jl2mtHDAu7NZFErZjCKd,JHAS,https://open.spotify.com/artist/17Eb63yUpKbBaxdinHUZld,2024-12-15,101892,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Task I//Explode,https://open.spotify.com/track/5FiwLIH20iELWh0ZWUykGe,Senior Years EP,https://open.spotify.com/album/6goGNpKz1SB9Vt8cXWbZsS,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-15,275774,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Task II//Standing - Modified Version,https://open.spotify.com/track/0jMLDM1bh4oMmdCQAyPP2e,Senior Years EP,https://open.spotify.com/album/6goGNpKz1SB9Vt8cXWbZsS,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-15,215146,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Task III//Hedgehog's Dilemma,https://open.spotify.com/track/7cGl3E1PeNQQJafJ4ufVHN,Senior Years EP,https://open.spotify.com/album/6goGNpKz1SB9Vt8cXWbZsS,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-15,196990,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
tears on the paper,https://open.spotify.com/track/2hXEjJsxqIrCSSZfkjmKRm,AWAY FROM WHAT MATTERS,https://open.spotify.com/album/5f0j7F675Kv00GwG8L7D2M,Joshua Lanuarii,https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw,2024-12-15,288157,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
TeknoraverZz,https://open.spotify.com/track/1lYKRjDe1a1fxRN6JlIuQA,TeknoraverZz,https://open.spotify.com/album/2imHZ6uVkUMudB7qzfIgPQ,"sick.kidd, Vampyx","https://open.spotify.com/artist/5fLXwEG6bqfjaGEI4vzTEi, https://open.spotify.com/artist/3EGYR0O3mIjTxQsVMXTSwO",2024-12-16,158557,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Test 1,https://open.spotify.com/track/2qQbYyzaKbT1FUK9GtmtpS,Angelic 2 the Core : Angelic Funkadelic / Angelic Rockadelic,https://open.spotify.com/album/1HulL4NikuGieoJQUBJJL9,"Corey Feldman, S.B., Scott Page","https://open.spotify.com/artist/1hzKfT0k54Cn1HgxoOTZP9, https://open.spotify.com/artist/3z8PQda4tzt9gB9XCiBC2C, https://open.spotify.com/artist/096Xmebin4bIhP2bOeTjmx",2024-12-15,353542,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
the 6 most prescribed adhd medications,https://open.spotify.com/track/16lIocLkcH6AFJvgQ4Hu8j,the 6 most prescribed adhd medications,https://open.spotify.com/album/3ve450GgZnk0I20qTEjoFK,unalive,https://open.spotify.com/artist/4erRjbsTL7IZhR4CyndKHr,2024-12-15,125663,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
