track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Qadari,https://open.spotify.com/track/4cftB4jTWjhryKW4krWLUv,Qadari,https://open.spotify.com/album/0kI1t28rciC1pOVQ9jkhiO,Ghassan Alshami,https://open.spotify.com/artist/0qguH6YJEX8iRuHjjb98sC,2021-12-23,190200,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Qadeer Rabana,https://open.spotify.com/track/42IiWlpfntw14Axb4MM7nW,Qadeer Rabana,https://open.spotify.com/album/6v5Os5pIFQojhbK3WTUq47,Ahmed Al Maslawi,https://open.spotify.com/artist/00VUV8R7oHc6FSLFyNmwFa,2023-04-04,83800,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Qalbi,https://open.spotify.com/track/2MPhoIfjDqqtcIpCoq61j7,Qalbi,https://open.spotify.com/album/1lfpfGCFc7pDdQO9H1Qa5L,"Yasser Abd Alwahab, Zaid Al Habeb","https://open.spotify.com/artist/6257KWddv5693NK51w7iXa, https://open.spotify.com/artist/1fIXYnOvlxESOGPL3l10YK",2022-10-13,186352,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Qalby Youhdthni,https://open.spotify.com/track/1GQUH9SXf60kx1Pv6iHqTu,Qalby Youhdthni,https://open.spotify.com/album/4ielaCNnKFHKcJk1umtPUH,Mustafa Al Rabeii,https://open.spotify.com/artist/0jqaRKpjya9UYjDMK6Bg0j,2023-06-26,252749,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Qosset Hobna,https://open.spotify.com/track/6TuYr2T63OWTdbrfE4luUl,Qosset Hobna,https://open.spotify.com/album/1BsByRHVwAH9b6wis4qypY,Saif Nabeel,https://open.spotify.com/artist/2i8aIAYY0wCKbFYWiihztK,2022-03-11,129451,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Raah Anam,https://open.spotify.com/track/7zxuNEe1gUJGnCN4p30UMf,Raah Anam,https://open.spotify.com/album/2i7RxBm480Zc6g6FHYc2SE,Saif Amer,https://open.spotify.com/artist/748f0zL5X2KNapx8K93SUq,2022-05-31,195929,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Rah Teshoofni,https://open.spotify.com/track/7cp9tzF6U2s4HVq0ehiki2,Rah Teshoofni,https://open.spotify.com/album/56AYOsPwukW0TSGTpobwxM,Jafar Al Ghazal,https://open.spotify.com/artist/33FJbhlNRNQIBQdlSF91sr,2022-02-03,223600,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Rakaz Beya,https://open.spotify.com/track/7xFOwWuDpjBv5tsCiptmvS,Rakaz Beya,https://open.spotify.com/album/6tcY9IBpcBHPLsITAtCERr,Ali Alsalem,https://open.spotify.com/artist/1YH6doLlnZd6Vjd4ylnBjP,2023-05-02,181777,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Sabea Zaal,https://open.spotify.com/track/1eUSNfLLJfy6YGGmS2S2Bn,Faisal Abdulkareem Mini Album 2023,https://open.spotify.com/album/7CFVvOVCrfnfzj57WXWtFi,"Faisal Abdulkareem, Zayed Al Saleh","https://open.spotify.com/artist/5jFvzkcrrV8TqpRo2sMRuK, https://open.spotify.com/artist/1l5hkQZj28djsCJWtN62wm",2023-04-26,199097,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Safha Jdida,https://open.spotify.com/track/35TewCJeiy2uiA044iUMsL,Safha Jdida,https://open.spotify.com/album/6a1wDMzQeup9H4tlnZEW9q,Rahma Riad,https://open.spotify.com/artist/1JrJQz0AlGYbLxBnOEWfLx,2023-06-30,177029,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Sarat Qadeema,https://open.spotify.com/track/3L2Meu9ThclpZQ81I7kfS5,Sarat Qadeema,https://open.spotify.com/album/5oGCOwJ4rslmF5rSwuhOTm,Fouad Abdulwahed,https://open.spotify.com/artist/22xlzInkcr2Suc3hx7YSyg,2021-12-23,193471,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Sawaha,https://open.spotify.com/track/5tgFTjK1pebHMxDVKqo05F,Sawaha,https://open.spotify.com/album/4SuZtMvNjMHag9xGnzbTrP,Ali Saber,https://open.spotify.com/artist/6kNbn4f4j3Uhd79CGCmcFK,2021-12-23,252666,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Screenshot,https://open.spotify.com/track/7p5KOUo1Z3p4523IXuC8od,Screenshot,https://open.spotify.com/album/4kfU56vhxuRSVNvc9NiS7Q,"Hussam Al Majed, Sajjad Al Kaabi","https://open.spotify.com/artist/1vR9BAtUE91PkAXpO8UOi0, https://open.spotify.com/artist/0dCw2zbfudQRX8T1LhJDov",2023-02-22,169579,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Shaghlha,https://open.spotify.com/track/7K394fQv4B1E8HR2zM4tHL,Shaghlha,https://open.spotify.com/album/0Pb0ZSWOhv8C7MwKFqOj4z,Ali Alsalem,https://open.spotify.com/artist/1YH6doLlnZd6Vjd4ylnBjP,2023-01-31,169104,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Shahr Al Khir,https://open.spotify.com/track/0f9G9btzeM6kP8SPfWjoDV,Shahr Al Khir,https://open.spotify.com/album/7hfLQSKw6h9gqJb9IdQ3ic,Aseel Hameem,https://open.spotify.com/artist/10bqdRYq6Ha83UeU77iXAo,2023-03-24,155742,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Shakle Ekhtalaf,https://open.spotify.com/track/4txBQcXecBFkZldg8tGNwp,Shakle Ekhtalaf,https://open.spotify.com/album/3zdUIuvpSlZWKnaDZdCYfD,Mustafa Al Rabeii,https://open.spotify.com/artist/0jqaRKpjya9UYjDMK6Bg0j,2021-12-23,186666,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Shftk,https://open.spotify.com/track/344n9BZhttkQXHYPQiqscc,Shftk,https://open.spotify.com/album/2OKBBHxc16UgYpMp7dJniH,Waleed Al Aasal,https://open.spotify.com/artist/6kTNe99aqGfMsQDJjvpd7g,2021-12-23,167880,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Shkad Helw,https://open.spotify.com/track/29hXhjoSoGg8NUEPKig2am,Shkad Helw,https://open.spotify.com/album/1gY8BkJKLoAOa3CLMCcUcB,Aseel Hameem,https://open.spotify.com/artist/10bqdRYq6Ha83UeU77iXAo,2021-12-23,208269,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Shkolateh,https://open.spotify.com/track/7JUEv4UV5hai4XcMLukdQ3,Shkolateh,https://open.spotify.com/album/54KPf024xUDQpcU1pTSVwD,Saif Nabeel,https://open.spotify.com/artist/2i8aIAYY0wCKbFYWiihztK,2025-02-07,162939,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Shofo,https://open.spotify.com/track/6KGky7SteDG0Vn5zavK1gq,Shofo,https://open.spotify.com/album/1hwYHaGfdaXmauro2Dv7XY,Mohamed AlSalim,https://open.spotify.com/artist/5Zkp6UaHTafGRXROGj6W0S,2023-11-23,185544,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Shoof El Qahar,https://open.spotify.com/track/0A1TN1veorX1HdN4G0Coal,Shoof El Qahar,https://open.spotify.com/album/3TJMe97n0hfRVGuMsKPEQw,Hatem Al Iraqi,https://open.spotify.com/artist/0yLMdeDY9aaF6R5V8EO99D,2022-10-23,204204,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Shoufou Mino Eja,https://open.spotify.com/track/15Dp9MVbqZ29MsvWv5aBpx,Shoufou Mino Eja,https://open.spotify.com/album/1k6xcHaOEmjBt3qovQWDgQ,Bassam Mahdi,https://open.spotify.com/artist/3n6hTwcg7nmNCmHl1sHeCO,2022-11-15,271534,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Shqed Ahtajlk,https://open.spotify.com/track/4y5RoSOGGB9XS54cO1No8o,Shqed Ahtajlk,https://open.spotify.com/album/6k6itTk9EeV5yddkYUIpIc,Ahmed Jawad,https://open.spotify.com/artist/4ZOVwS1XAGOXCKAqTFmsBP,2022-01-14,198347,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Sit Wojooh,https://open.spotify.com/track/1yjah9rjkjHM9zorRJ7oEi,Sit Wojooh,https://open.spotify.com/album/5lapnHKZ01fTIP2doKGWUM,Mustafa Al Rabeii,https://open.spotify.com/artist/0jqaRKpjya9UYjDMK6Bg0j,2022-03-25,187320,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Taal Nteer,https://open.spotify.com/track/6Zry9g2l8WFpoX83Lky6sq,Taal Nteer,https://open.spotify.com/album/75rhxEVGf6zhVpWV8tZ7JE,"Sattar Saad, Lamia Jamel","https://open.spotify.com/artist/2XwGAWUjz9JYas4QTq0lQN, https://open.spotify.com/artist/2j7ZTFIAN3WJBMjxhKLmVm",2022-02-11,260959,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Takheth Al Aqel,https://open.spotify.com/track/19lnl3mSePtp1ic4SLCGwe,Takheth Al Aqel,https://open.spotify.com/album/48sJulWc8sXuzgL5aTbOH9,Abdulrahman Alazzawi,https://open.spotify.com/artist/2QxSb4y90CGYdmyFsh4XSg,2022-06-02,220800,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Tammeni Aleik,https://open.spotify.com/track/07w6Wpbcn1CyQY8SwTcg7K,Tammeni Aleik,https://open.spotify.com/album/79GYIpfuKlcQxfhyhjFhML,Dalia,https://open.spotify.com/artist/3UYi1C1wbSZq4OXbaTdMZD,2024-09-21,235363,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Tareekh El Aeshq,https://open.spotify.com/track/4D5WPY40ZlT8zfvC2xBHRp,Tareekh El Aeshq,https://open.spotify.com/album/4va0YWP9VmX3XgcpMbtCC5,Youssef Al Hanin,https://open.spotify.com/artist/1KWTTrDrafD1zHPpo0Tkwc,2021-12-23,206544,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Tayer,https://open.spotify.com/track/7MMA03eVKCA6CN6vEtwhYE,Tayer,https://open.spotify.com/album/1fixBUrMw8tC8zE0wnfysh,Saif Nabeel,https://open.spotify.com/artist/2i8aIAYY0wCKbFYWiihztK,2024-11-23,236103,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Taztafzene,https://open.spotify.com/track/1bd28jYLaKNuuGfrtbbgCj,Taztafzene,https://open.spotify.com/album/0G3beLDgPS6HdC0CCfQIPC,Mossa Elias,https://open.spotify.com/artist/4D5c9fsSG4qt0JEyJNZ269,2021-12-23,162480,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Teba,https://open.spotify.com/track/0uBPeDdplbSOmp12hlLYO4,Teba,https://open.spotify.com/album/1bS2s5HzuoKbHflXpWcsUS,Saif Amer,https://open.spotify.com/artist/748f0zL5X2KNapx8K93SUq,2022-04-05,250334,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Tebee She Besoraa,https://open.spotify.com/track/6pAQGBvrQ44mrpAwKmvaNE,Tebee She Besoraa,https://open.spotify.com/album/62UsjzxtWjP2U3dKhPUVKn,Yasser Abd Alwahab,https://open.spotify.com/artist/6257KWddv5693NK51w7iXa,2021-12-23,192920,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Tejbrni,https://open.spotify.com/track/6GtORpXVbiyLiUBFkRkH4P,Tejbrni,https://open.spotify.com/album/3QU4bV2dxK3F4lyIINpWDy,Evan Naji,https://open.spotify.com/artist/2zgE2v3Zdc8CCFqATOA08Q,2023-04-22,235990,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Tektbli W Aktblk,https://open.spotify.com/track/3WA0CwoDzefz4psnqrnM1I,Tektbli W Aktblk,https://open.spotify.com/album/0vcGkTrQqdI2Zdb6PaJGyw,"Ali Jassim, Hamza Al Mahmdawi","https://open.spotify.com/artist/0sQhYPLQcT2qUZ5KV25WSe, https://open.spotify.com/artist/4fClSImakiSPnfxOa4NOiW",2022-06-03,216572,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Teqharni,https://open.spotify.com/track/4h9CNuscmTV86HN8tSHvqL,Teqharni,https://open.spotify.com/album/4uFC4ZwPpCvWn6N1g4CNk9,Habeeb Ali,https://open.spotify.com/artist/7KArBbdJ0GLtkEM3LUv1Fj,2023-01-31,212973,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Tezalzelha,https://open.spotify.com/track/2lqk5xO1TWmd35ygR2ebAH,Tezalzelha,https://open.spotify.com/album/6VUhlLQr1uHxDQM4yxrtn9,Myriam Fares,https://open.spotify.com/artist/1YnW3KicGQq3zD9LcdGJSh,2023-08-25,204000,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Thanbak,https://open.spotify.com/track/0FOPyub9jFXCT23dJPU4Z9,Thanbak,https://open.spotify.com/album/4YCMXvlPMKqgI1w2f0sHuV,Raad And Methaq,https://open.spotify.com/artist/2TS6Y2HXkANqlIC7ZNi5zq,2022-07-04,311960,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Thawab Al Marajil,https://open.spotify.com/track/562C7AOXcdWOSbjKosv0Jy,Thawab Al Marajil,https://open.spotify.com/album/336eJsYiToritUo974G0wr,Jafar Al Ghazal,https://open.spotify.com/artist/33FJbhlNRNQIBQdlSF91sr,2022-10-10,145320,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Tjy,https://open.spotify.com/track/0MUtxXORQKtmG4uV2v7hJ0,Tjy,https://open.spotify.com/album/0Dn0iMxW58HAEnmxXPG64q,"Waleed Al Aasal, Oras Sattar","https://open.spotify.com/artist/6kTNe99aqGfMsQDJjvpd7g, https://open.spotify.com/artist/7CZtgfwlF64ys2ilQfhrkT",2022-11-03,172920,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Treed Amoot ?,https://open.spotify.com/track/5NX2YtvUOAnkGPADa55RP5,Treed Amoot ?,https://open.spotify.com/album/07r7qpObINK0yR7V5UfWhS,Tayseer Al Safeer,https://open.spotify.com/artist/4PQeohrT8GInzKC3wJFGLa,2021-12-23,239149,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Wahdek Ya Eani,https://open.spotify.com/track/7FJ5peqeu1dUXMXi0d9ntB,Wahdek Ya Eani,https://open.spotify.com/album/3JJKAeLguFFnEVYMbS64hr,Ali Alsalem,https://open.spotify.com/artist/1YH6doLlnZd6Vjd4ylnBjP,2022-10-23,152304,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Wahed,https://open.spotify.com/track/7fEJ3sevHUm2dQo2fK54o5,Wahed,https://open.spotify.com/album/468PmLXWGgd9lrNjfv5e6L,Mohamed AlSalim,https://open.spotify.com/artist/5Zkp6UaHTafGRXROGj6W0S,2022-02-11,190344,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Wahishni Shakhs,https://open.spotify.com/track/1ZIhUK12wFNkluBOn5xL1A,Wahishni Shakhs,https://open.spotify.com/album/29YDoB2HipVG669Qo2Blsm,Diana Haddad,https://open.spotify.com/artist/6EtB4NuwPezzxaGqHHU7C2,2022-07-25,223742,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Waiak,https://open.spotify.com/track/6iJ9ROZDjbvKBr8cdrVNiF,Waiak,https://open.spotify.com/album/5j1NW6jEgcCgy7PsFA9h3Y,Haitham Yousif,https://open.spotify.com/artist/0jPXHSYuneyrz1WOWZfpXT,2022-05-24,277500,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Wajhak Ahebah,https://open.spotify.com/track/6bkeCqQA0IDCRIhpMjPG8E,Wajhak Ahebah,https://open.spotify.com/album/068DYhUrIM5YIgzyXt6de0,Rahma Riad,https://open.spotify.com/artist/1JrJQz0AlGYbLxBnOEWfLx,2024-09-20,225016,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Wajhij Chana Baghdad,https://open.spotify.com/track/0RZin6IHW0GSiZlRxRkcUL,Wajhij Chana Baghdad,https://open.spotify.com/album/1qQC0kZvIhesYsei6SyMct,"Yasser Abd Alwahab, Bassam Mahdi","https://open.spotify.com/artist/6257KWddv5693NK51w7iXa, https://open.spotify.com/artist/3n6hTwcg7nmNCmHl1sHeCO",2023-05-19,173877,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Wakty AlSaeb,https://open.spotify.com/track/50DAvbOdTVqS0uFSOBbZ2x,Wakty AlSaeb,https://open.spotify.com/album/3HPlvNI6bh9TROhf6REe8R,Ahmad Alsultan,https://open.spotify.com/artist/0bi5RUX7QwU8yOVliycRz8,2022-03-11,187280,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Watan - From the original TV Series,https://open.spotify.com/track/2MQpKJNVY6hMnkpOHQsAG7,Watan (From the original TV Series),https://open.spotify.com/album/3tzDXEPAYGr7Men2aCgkyG,Ali Jassim,https://open.spotify.com/artist/0sQhYPLQcT2qUZ5KV25WSe,2022-04-05,171666,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Wayak Wayak,https://open.spotify.com/track/4yMY3INVgDXfDUIRuuIMRC,Rezq El Wared,https://open.spotify.com/album/3URkpUufiqInzAGBhFn9Az,Ahlam,https://open.spotify.com/artist/5BOaFDetB6x3cYQuyrwZhd,2023-01-05,240885,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Weh Weh,https://open.spotify.com/track/5hIE3768XxBhVYagynrgn9,Weh Weh,https://open.spotify.com/album/5EgwStHN2OzAujH1IzZuvF,Saif Nabeel,https://open.spotify.com/artist/2i8aIAYY0wCKbFYWiihztK,2023-04-21,170492,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Wen Wen,https://open.spotify.com/track/3EN1SgNhN2VzewMpYglMKh,Wen Wen,https://open.spotify.com/album/1WZvUCn06pvksWG9ZNHata,Saif Nabeel,https://open.spotify.com/artist/2i8aIAYY0wCKbFYWiihztK,2022-03-28,195948,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Ya Aalam,https://open.spotify.com/track/47aNksUpAgRrXJaEAXDS25,Ya Aalam,https://open.spotify.com/album/13UfeZlt8gcSacL71gHOrQ,Yasser Abd Alwahab,https://open.spotify.com/artist/6257KWddv5693NK51w7iXa,2024-03-01,216000,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Ya Chathab,https://open.spotify.com/track/6Ag4Und6NcTdnQvNMtbDN6,Ya Chathab,https://open.spotify.com/album/3gWuYCrnOz2TI5Id6rR5mb,Ali Saber,https://open.spotify.com/artist/6kNbn4f4j3Uhd79CGCmcFK,2022-11-03,213714,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Ya El Ghashash - يالغشاش,https://open.spotify.com/track/69F05yNX2cTsQANGxub8Ph,Ya El Ghashash (يالغشاش),https://open.spotify.com/album/7DbmlwivNtglxYVWxQ807a,Dumooa Tahseen,https://open.spotify.com/artist/0453pwQTyMdU2a66fCFaUQ,2023-09-18,215585,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Ya Ent,https://open.spotify.com/track/7KjwVP7HQbHCt42ml1NjWP,Ya Ent,https://open.spotify.com/album/6vZNmpt7CUyheZUN0UT8Jt,Mahmoud Al Turky,https://open.spotify.com/artist/1GVRoyErxhZGdvmOKGO7W7,2023-02-06,260798,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Ya Ghality,https://open.spotify.com/track/59RLZGo87dYKyPOCcAAgSL,Ya Ghality,https://open.spotify.com/album/2lNTAtqI85Bl1NVhu4RQp9,Ali Alsalem,https://open.spotify.com/artist/1YH6doLlnZd6Vjd4ylnBjP,2022-01-14,200448,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Ya Hawa,https://open.spotify.com/track/2vAAElgBqn7Zg4RE8ILTnb,Ya Hawa,https://open.spotify.com/album/1Sa0mPHew4z0Ukl3UkDuzi,Hatem Al Iraqi,https://open.spotify.com/artist/0yLMdeDY9aaF6R5V8EO99D,2022-07-10,235301,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Ya Janti Ya Nari,https://open.spotify.com/track/5qtAaqobu4NUGsnBA1Hlx1,Ya Janti Ya Nari,https://open.spotify.com/album/3cgzsdNLX4ijTwPXZZ3fMp,Ghassan Alshami,https://open.spotify.com/artist/0qguH6YJEX8iRuHjjb98sC,2022-06-28,263773,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Ya Satar,https://open.spotify.com/track/6wCx5p6IG0dmAbTU3zjSz9,Ya Satar,https://open.spotify.com/album/4IsPE2UDmvczVVRrBxtuXE,"Mustafa Al-Abdullah, Parwaz Hussein","https://open.spotify.com/artist/3hHA3JWJQfVAYx5lRTxSxu, https://open.spotify.com/artist/2qOj66Y9xT3dLPaVq8Thr1",2021-12-23,161982,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Ya Teer,https://open.spotify.com/track/4WptRRUO1CVz1YPbgDEHTX,Ya Teer,https://open.spotify.com/album/6xORNTTMhrmAeDX0WFdyBC,Waleed Al Shami,https://open.spotify.com/artist/05LLsyiJRSjBpe54u0jJRz,2021-12-23,236480,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Ya Wasfa,https://open.spotify.com/track/4v0aFCnUFmsqb25gwh11B4,Ya Wasfa,https://open.spotify.com/album/0q82vKcwB1bWcGsJWhdMYK,Saria Al Sawas,https://open.spotify.com/artist/3FxDJmY1Dj5bgaGunLoyaZ,2023-06-15,202538,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Yam Alkosaib,https://open.spotify.com/track/4X70rYJ2fjQXHjSttHGeg5,Yam Alkosaib,https://open.spotify.com/album/6S2JWxcLqbKWSkXz8R4reE,Zaid Al Habeb,https://open.spotify.com/artist/1fIXYnOvlxESOGPL3l10YK,2023-04-22,185086,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Yamak Mazaji,https://open.spotify.com/track/2bXithodmiWrEaTjOqcteg,Yamak Mazaji,https://open.spotify.com/album/5OV4xIUKf1Ms8gAW52YCU4,Diana Haddad,https://open.spotify.com/artist/6EtB4NuwPezzxaGqHHU7C2,2023-05-04,193882,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Yazid Alhama,https://open.spotify.com/track/59ZuKOZER5zP4dCUe1U6wM,يزيد الهم,https://open.spotify.com/album/29D1k5ambOiIO7J9KuQzCf,Saria Al Sawas,https://open.spotify.com/artist/3FxDJmY1Dj5bgaGunLoyaZ,2022-06-02,280950,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Yekhnog,https://open.spotify.com/track/2h9VSz8bhwaVXaSFdRrUXM,Yekhnog,https://open.spotify.com/album/1lvh7PSgMY6Lqt0qNOc9U5,"Raad And Methaq, Methaq","https://open.spotify.com/artist/2TS6Y2HXkANqlIC7ZNi5zq, https://open.spotify.com/artist/55c0fnBF1EYaA941Z7srCZ",2022-02-11,285680,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
Yomma Yomma,https://open.spotify.com/track/1LbWQ7SjTeCvD1iLSCfZre,Yomma Yomma,https://open.spotify.com/album/2b48LGnrngZQ8fhUFmSErM,Saif Nabeel,https://open.spotify.com/artist/2i8aIAYY0wCKbFYWiihztK,2024-09-05,163464,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
أحبك دومي,https://open.spotify.com/track/6ifzqwDP0Fnsz4uhHB8k2c,أحبك دومي,https://open.spotify.com/album/0800c1fgGe68F8wHAKU56W,Saif Nabeel,https://open.spotify.com/artist/2i8aIAYY0wCKbFYWiihztK,2022-07-10,216117,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
ارحم حالي,https://open.spotify.com/track/72H297oH5sQzYQ2rY4BATP,Erham Hali,https://open.spotify.com/album/4aUwjMZQKyx9XHWTAIsqdt,Saria Al Sawas,https://open.spotify.com/artist/3FxDJmY1Dj5bgaGunLoyaZ,2022-10-23,271191,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
اسوي الزين,https://open.spotify.com/track/5vrGaDTo4S60i4LcUW8mSV,اسوي الزين,https://open.spotify.com/album/3ueyzP9c69TE1GPVui9c9i,"Nasrat Albader, غصين سبيروس","https://open.spotify.com/artist/0pepBeoErqYbqiCEMqFoKu, https://open.spotify.com/artist/4QncRPuvQ9vOuiJAxUEGHx",2021-12-23,229054,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
اصعد للكمر,https://open.spotify.com/track/6ZKcyeppoycSkUn2FNPco2,اصعد للكمر,https://open.spotify.com/album/4IpLAgv5vUkUT9yX2LK3QA,Rahma Riad,https://open.spotify.com/artist/1JrJQz0AlGYbLxBnOEWfLx,2022-07-20,184246,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
الى من,https://open.spotify.com/track/2sT7usmmVUeFZjnSRSBWxD,الى من,https://open.spotify.com/album/2rlw0EdR9PfNaGCO2y02EP,Dumooa Tahseen,https://open.spotify.com/artist/0453pwQTyMdU2a66fCFaUQ,2023-05-18,199333,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
انكسر الشر,https://open.spotify.com/track/23yT0p4eTjFJ52dceGGxP5,انكسر الشر,https://open.spotify.com/album/6DyU9mXwm3EKAqNspMLg4x,Dumooa Tahseen,https://open.spotify.com/artist/0453pwQTyMdU2a66fCFaUQ,2024-10-17,174947,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
اوف مني,https://open.spotify.com/track/1sPmS1sTtsIkq8G3mwbnmO,اوف مني,https://open.spotify.com/album/1uvDIZebrIyfB6SjIpPaJQ,Ali Arnoos,https://open.spotify.com/artist/1ICLYRvDbaXOGR17fhTQKq,2024-02-06,198698,2021-12-28,أحدث الاغاني العراقية. غلاف: كاظم الساهر	,عراقي جديد
