track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Man On The Moon,https://open.spotify.com/track/7E6jdcJTGDpYmjHFnXu3vG,Man On The Moon,https://open.spotify.com/album/18WXWG3I5v4L3odjNg1YtR,Delacey,https://open.spotify.com/artist/1thbOfXak53dM1Xabq3pmb,2023-02-20,200951,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Marathon Girl,https://open.spotify.com/track/2H2cAI3Ofm5mAYKEfk9foM,Nothing Special,https://open.spotify.com/album/07wtrSTxfDBIKBq4eyY0kM,Will Sheff,https://open.spotify.com/artist/0JUTh3GM8SoFZTEyqPCRl5,2022-10-10,305761,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Marlboro Lights,https://open.spotify.com/track/08hDgOQBkKWiD5QI1XGRoO,When I Close My Eyes (Deluxe),https://open.spotify.com/album/6M3X8VGDuFXvqoj1mLS0eV,Chelsea Cutler,https://open.spotify.com/artist/5JMLG56F1X5mFmWNmS0iAp,2022-06-06,214733,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Matchbox,https://open.spotify.com/track/0wXFG6Mp60kQn4MA5DdBrw,Matchbox,https://open.spotify.com/album/0qt1he5UlLF3ZBtwmcPzif,Ashley Kutcher,https://open.spotify.com/artist/1Zi1c8sWZTy5rDiN3lAuEj,2023-08-28,211310,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Matchmaker,https://open.spotify.com/track/2JtbeKqIexKBZXu4zu1siA,Matchmaker,https://open.spotify.com/album/4TKUMKYMx4AGZqyPEM7DI6,Haley Blais,https://open.spotify.com/artist/0i4M8k5IcQpiEH6nBMdfPT,2023-05-28,227744,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Matilda,https://open.spotify.com/track/6uvh0In7u1Xn4HgxOfAn8O,Harry's House,https://open.spotify.com/album/5r36AJ6VOJtp00oxSkBZ5h,Harry Styles,https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3,2022-06-06,245964,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
meet me at the tryouts (feat. Prentiss) - nc,https://open.spotify.com/track/2584UpE1DH9iHKUepsIQNu,rave (nc),https://open.spotify.com/album/0ALMEZvu4E26GuMykkZ2PV,"skaiwater, Prentiss","https://open.spotify.com/artist/1URVdcNYXigvk6Dj0fHYOM, https://open.spotify.com/artist/0uzKt8lgkTlxm4OUWiCX3H",2023-03-06,113607,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Memories,https://open.spotify.com/track/7AYP21Q4qnxw2WxETEvSRb,Memories,https://open.spotify.com/album/2W5QlcRZ0zCwFk3pSK6PZd,Conan Gray,https://open.spotify.com/artist/4Uc8Dsxct0oMqx0P6i60ea,2023-11-08,248818,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Memories,https://open.spotify.com/track/7raFiiAe2tfVTq4fCKhIhE,Memories,https://open.spotify.com/album/7j4ymmtwxJP6icpbkWwYBh,Margaret Glaspy,https://open.spotify.com/artist/13YVfXddjRIUrubItJjadb,2023-07-16,253733,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Men On The Moon,https://open.spotify.com/track/164LL9rTyEZ6DF0KMgXxsJ,Men On The Moon,https://open.spotify.com/album/1mK3MLTmhxsrOTx7ceJwyr,Chelsea Cutler,https://open.spotify.com/artist/5JMLG56F1X5mFmWNmS0iAp,2022-11-14,220798,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Messy,https://open.spotify.com/track/2iq1qD2ifqpYS5J2I35u7h,Messy,https://open.spotify.com/album/5YlBA1tCY0M8DDs75RB2LY,Olivia Dean,https://open.spotify.com/artist/00x1fYSGhdqScXBRpSj3DW,2023-07-03,223231,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
messy,https://open.spotify.com/track/1rL0K2uvyWRGvqvf0VI719,messy,https://open.spotify.com/album/161GbVxhgPvPoNFsoGBnEn,Savana Santos,https://open.spotify.com/artist/4319F2mBye7whEKPHX8pSm,2023-06-19,129864,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Middle Ground,https://open.spotify.com/track/3xiccJ9jlTVwC8Yl66eGv5,Middle Ground,https://open.spotify.com/album/5jmEjw5krglNmuEy45URZT,Maroon 5,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP,2023-05-22,219800,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Milk & Honey,https://open.spotify.com/track/1dHBHvrx3LJsJnMCUvbCPN,Milk & Honey,https://open.spotify.com/album/5YtFMmQO2q3qDySnCZ0b1N,D'Arcy Spiller,https://open.spotify.com/artist/7o5WFn4X3YuycrDdoEXqaO,2022-09-27,217844,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
missin something,https://open.spotify.com/track/790xAaylcgzyKm40GM95Gl,orange blood,https://open.spotify.com/album/2Eci8P9zJCFawKXvoNCTKE,Zach Templar,https://open.spotify.com/artist/5YgOA27qcu8nSl1lp5ektj,2023-07-03,145833,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Missing You (with Ashe),https://open.spotify.com/track/7xtsuU7WlDNmTzUQ32oQ7r,Missing You,https://open.spotify.com/album/2jJlynVhghoeXJXjfbEXyg,"Stephen Sanchez, Ashe","https://open.spotify.com/artist/5XKFrudbV4IiuE5WuTPRmT, https://open.spotify.com/artist/6P5NO5hzJbuOqSdyPB7SJM",2022-11-10,235810,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
moms new car,https://open.spotify.com/track/007p7Xo2xVS04qj9MnMPza,how many,https://open.spotify.com/album/7qsJCY5jPI72VLTkvK2Fq5,jake minch,https://open.spotify.com/artist/7Lfq2a2cpwQBdDzo7SW1HC,2023-10-23,123986,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
monsters,https://open.spotify.com/track/1ThzpB0RfNOsOa17IpjXSK,superglue,https://open.spotify.com/album/7yJj3Xtd94isVwPtGKkIao,joan,https://open.spotify.com/artist/3HXLY1sNXIxHfulrjPiRf5,2023-04-24,194065,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
"Moonlight, Stay Above",https://open.spotify.com/track/1Brw23dWLKWizJE25T1NsI,"When The Storm Has Passed b/w Moonlight, Stay Above",https://open.spotify.com/album/3nkAY6doVQ6cI4uLvB9pro,Great Lake Swimmers,https://open.spotify.com/artist/2HcZuUtnktqMHm4H1R9gAR,2023-02-20,254200,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
MORAL SUPPORT,https://open.spotify.com/track/5HcrpwNKs0ExfR3hdUOqMW,MAYBE IN ANOTHER LIFE...,https://open.spotify.com/album/5vvbek95UXDUAbdeDArk7m,easy life,https://open.spotify.com/artist/7uwY65fDg3FVJ8MkJ5QuZK,2022-10-10,176829,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
motion of the moon,https://open.spotify.com/track/1d7jH0Tkrw6hqHlBCN6jvg,house cats,https://open.spotify.com/album/4H3JdnArFbaRHfjEinbS0C,shy kids,https://open.spotify.com/artist/1ttJm0dfyxCPbCJCRDzjAv,2023-07-16,225253,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Mountains,https://open.spotify.com/track/0tCfgUBnB6aRVa2jzOOMbP,Mountains,https://open.spotify.com/album/5UDtpP5XnWkE8dHQQaKI4r,Cult Of Venus,https://open.spotify.com/artist/2gBkcjCYEKisBVDaWyWY1W,2022-12-05,216504,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Mr. Forgettable,https://open.spotify.com/track/39ZVkOVxjG8ypNdUSVNkxU,Mr. Forgettable,https://open.spotify.com/album/5BuLxv7glwXEzwPUddgXAa,David Kushner,https://open.spotify.com/artist/33NVpKoXjItPwUJTMZIOiY,2022-06-06,187293,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
MTJL (Maybe That’s Just Life),https://open.spotify.com/track/2qJnJnEGf6qTvyAaYo4W1z,Sorry I’m Late,https://open.spotify.com/album/3WZfVdlY9ft0aRSsbiYSsa,Mae Muller,https://open.spotify.com/artist/1BEUkE2CSUgHTLSBMZdnFB,2023-10-02,117440,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Muscle Memory,https://open.spotify.com/track/5xOLodERV8zwGGu7UkKIS6,Playing the Part of You Is Me,https://open.spotify.com/album/6Y7ACEx2zgk0c66f9iqrUG,Savannah Conley,https://open.spotify.com/artist/4iyGL0YdGnDUVbmuca9e2G,2023-05-15,226041,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Music Box,https://open.spotify.com/track/2h89x1ycsTH904Poc5COS4,Music Box,https://open.spotify.com/album/3l3xNSj9nQGYJ4ZPXBWVmf,Leith Ross,https://open.spotify.com/artist/4nxKz1dRYXnsGzN1lUURtG,2023-04-24,265772,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
My Argentina,https://open.spotify.com/track/5CYkymD2AqbSFGG2KQr88n,My Argentina,https://open.spotify.com/album/3riMHTE10EiZmMqW9ZfO28,Rayland Baxter,https://open.spotify.com/artist/251UrhgNbMr15NLzQ2KyKq,2022-11-10,301104,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
My Love Mine All Mine,https://open.spotify.com/track/3vkCueOmm7xQDoJ17W1Pm3,The Land Is Inhospitable and So Are We,https://open.spotify.com/album/2Cn1d2KgbkAqbZCJ1RzdkA,Mitski,https://open.spotify.com/artist/2uYWxilOVlUdk4oV9DvwqK,2023-11-08,137773,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Narcissist,https://open.spotify.com/track/23oYG6HAbahMQEtjk0M7GK,Narcissist,https://open.spotify.com/album/4S2n167mDtS0sMPrHzcvGr,Lauren Spencer Smith,https://open.spotify.com/artist/79AyR6ATpj2LTPxfb6FX50,2022-08-01,172878,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
navigate,https://open.spotify.com/track/4ytzZVHfOzlG0lNxNO1tik,CUTiE,https://open.spotify.com/album/5bH4FxZ9Ujp27RWl44hISH,BETWEEN FRIENDS,https://open.spotify.com/artist/2HkSsS8O2U2gPhnCGVN5vn,2022-06-13,164520,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Necklace,https://open.spotify.com/track/2uW2mr7xyFXwxG0cHNq87B,Necklace,https://open.spotify.com/album/1YaEANXHSIKzuHEcClw2eY,Maya Delilah,https://open.spotify.com/artist/6TWEX2qTj9b0bBsXSVCMKM,2023-10-02,211821,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Nectar,https://open.spotify.com/track/1KlHf3jLMQ1jE6EzPosEkv,Glasshead,https://open.spotify.com/album/6noSfxwRPvApqPSIcL9uGz,Tommy Newport,https://open.spotify.com/artist/7FvQR6QFfXmW18dyMqnHvv,2023-02-20,193018,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Never Be Yours,https://open.spotify.com/track/3cKnHNL40tqnmjXiv4FOlk,Never Be Yours,https://open.spotify.com/album/3KWfY3MZ8PGDfjQSwqIxJF,Kali Uchis,https://open.spotify.com/artist/1U1el3k54VvEUzo3ybLPlM,2024-06-21,196025,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Never Felt So Alone,https://open.spotify.com/track/2NbsBSshscKIPRG3kwBbfo,Never Felt So Alone,https://open.spotify.com/album/33JqWTchq6piiQddrRIvJX,Labrinth,https://open.spotify.com/artist/2feDdbD5araYcm6JhFHHw7,2023-11-08,160166,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Never Get Over You (with Dylan Conrique),https://open.spotify.com/track/7LM7kxM3RvpM04afbUKZsb,Never Get Over You,https://open.spotify.com/album/4AKu1jDVOQ7sGhCBgk83mN,"Stephen Dawes, Dylan Conrique","https://open.spotify.com/artist/3jTU1IOqkO7Mz4zdbXPose, https://open.spotify.com/artist/2S054G7qnCK45KY0XzpX30",2023-10-09,170117,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Never Goes Away,https://open.spotify.com/track/5FPSUR4mfKAz1YIY0Fjx0L,Never Goes Away,https://open.spotify.com/album/0NLKXJv4DxlwyQ94CetFXg,Claire Rosinkranz,https://open.spotify.com/artist/3V0ZQW0dNuVaFtbVYgSI24,2023-03-14,146439,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Never Gonna Be Alone (feat. Lizzy McAlpine & John Mayer),https://open.spotify.com/track/5m9OR6G4lNt9Da6dy1xpHx,Never Gonna Be Alone (feat. Lizzy McAlpine & John Mayer),https://open.spotify.com/album/0rFjAGsF5UhG8hPeirWaHV,"Jacob Collier, Lizzy McAlpine, John Mayer","https://open.spotify.com/artist/0QWrMNukfcVOmgEU0FEDyD, https://open.spotify.com/artist/1GmsPCcpKgF9OhlNXjOsbS, https://open.spotify.com/artist/0hEurMDQu99nJRq8pTxO14",2022-06-13,249946,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Never Had,https://open.spotify.com/track/3rNXvsBOmGocSvtPoygjFd,Never Had,https://open.spotify.com/album/33MRkGG8r7JvwQwNDaWSGQ,Forrest.,https://open.spotify.com/artist/6chWbUfdu6ibyaCXM1w8kQ,2022-06-06,152629,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Next Time,https://open.spotify.com/track/3HQrxN0bBKxWIKRmgjUq06,Next Time,https://open.spotify.com/album/7hgfr4aUdhvtwC1xK5XhJ6,JESSIA,https://open.spotify.com/artist/6DdbeAeBlrYj8bNToZv4TY,2022-06-06,197867,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
nice 2 me - acoustic,https://open.spotify.com/track/5ygX6eMmxTrjG7I8zgNe86,nice 2 me (acoustic),https://open.spotify.com/album/3Rm5j6ZnxM2xTlkJqmstdg,"piri, Tommy Villiers","https://open.spotify.com/artist/4DpmPt7gfAAq7WEx0E1X8s, https://open.spotify.com/artist/4M4KGWKy7pSQ5HaJNCutBN",2023-07-09,150348,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Nitty Gritty,https://open.spotify.com/track/6YMzc4iQPZnfZmsKdHOFqG,Nitty Gritty,https://open.spotify.com/album/5DsezeVQVXH142aHUnA7r0,LOVA,https://open.spotify.com/artist/1l2NYhptmHjo64MDOcej1x,2023-09-25,218693,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
No One Knows (with Laufey),https://open.spotify.com/track/2ZQ6YMcGxwyvAfV6dl8hkB,Angel Face,https://open.spotify.com/album/6CczqhUdYOH4qLSDnN3zkg,"Stephen Sanchez, Laufey","https://open.spotify.com/artist/5XKFrudbV4IiuE5WuTPRmT, https://open.spotify.com/artist/7gW0r5CkdEUMm42w9XpyZO",2023-09-25,239308,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
NO SZNS,https://open.spotify.com/track/0dn6S6lJqAIQg90kMmWtVj,NO SZNS,https://open.spotify.com/album/05kT1p6wyim40HJVzg7tt3,"Jean Dawson, SZA","https://open.spotify.com/artist/7vNNmjV14SKQzlQAEg0BXP, https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP",2023-09-25,213026,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
No Time To Die,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,No Time To Die,https://open.spotify.com/album/5sXSHscDjBez8VF20cSyad,Billie Eilish,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,2022-06-06,242265,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
No Tragedy Please,https://open.spotify.com/track/7lWAEh8UReBEe8KxQdFYi3,Being Somewhere,https://open.spotify.com/album/6dJZLn3DKkPDAobni0ZatR,Dan Mangan,https://open.spotify.com/artist/5ByjU6oarxRC2Y85JpKx1n,2022-10-31,251446,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Northern Attitude,https://open.spotify.com/track/5hAFKx1IMhvx73JA6MSkIP,Northern Attitude,https://open.spotify.com/album/6DSEPejAMWGNfTyVAp4nA4,Noah Kahan,https://open.spotify.com/artist/2RQXRUsr4IW1f3mKyKsy4B,2022-09-18,267256,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
nothing about anything - demo,https://open.spotify.com/track/2jlHVah3aXQ6PV7jfFQH0k,Melancholia,https://open.spotify.com/album/2DM6bydNkbiaQbxIxSTuhi,OSTON,https://open.spotify.com/artist/4PR77KtW5drJXCsqcyfuzJ,2022-09-12,214000,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Nothing's All The Time,https://open.spotify.com/track/3m3bd62913zzUd48L53Lc1,Nothing's All The Time,https://open.spotify.com/album/6mpySMwG3IZ7hSnqGF9Z2A,Ashley Kutcher,https://open.spotify.com/artist/1Zi1c8sWZTy5rDiN3lAuEj,2022-06-06,162581,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
novembre,https://open.spotify.com/track/30icGaTYAoxKjczSHfoSG2,novembre,https://open.spotify.com/album/66VkskaQjFwIhORK51Ke6S,November Ultra,https://open.spotify.com/artist/0naOCLau0NmL1kdFlbZAfr,2022-12-05,185173,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Oasis,https://open.spotify.com/track/0NPhru0eI9yDJA7YUCxvrr,Oasis,https://open.spotify.com/album/3CVXQldA5bDDtsBomUjfZE,Jake Hope,https://open.spotify.com/artist/44PkBtAQLIQ45IDNop6d78,2023-10-02,161000,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Off Balance,https://open.spotify.com/track/2CDiN7sx4xHa8H7360GAcJ,Off Balance,https://open.spotify.com/album/7E8I4TyooemC9brsZzMP6w,Victor Ray,https://open.spotify.com/artist/3vABvmPywI2fV90bnpkpsJ,2023-03-30,190479,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
