track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Stormwatch (Chris Reece & Dinka Old Fashion Mix),https://open.spotify.com/track/6jyg6EghpRWzsyNYKBS4FJ,Taking You Higher (Mix),https://open.spotify.com/album/0O48MkNuWGKZ0YOUhNq9BF,Helvetic Nerds,https://open.spotify.com/artist/5vKOPKIOlbrbysX7KrsCXS,2021-03-23,450815,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Stormwatch - Chris Reece & Dinka Old Fashion Mix,https://open.spotify.com/track/77ijcYrPkK8OYaVuK0gDRu,Stormwatch,https://open.spotify.com/album/6tQyMZ4E1tO0cTROcWUtRC,Helvetic Nerds,https://open.spotify.com/artist/5vKOPKIOlbrbysX7KrsCXS,2023-09-01,502616,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Sunday Morning Sun,https://open.spotify.com/track/5FXSMA7Wr96CfLn6x7AyN4,Golden Shores (2017 Sunlight Respray) / Sunday Moning Sun EP,https://open.spotify.com/album/7q3bZIvVgG5HG9chP3np4H,Sunlight Project,https://open.spotify.com/artist/5LCi8fJi3KXdJOaAtVZy7t,2019-07-05,401904,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Talamanca Beach - James Woods Remix,https://open.spotify.com/track/6XCCnHfM4ve1yfgd3QibiL,Talamanca Beach,https://open.spotify.com/album/1XQB9LHvFK3tXa0TaAvENU,"James Woods, Talamanca","https://open.spotify.com/artist/5YeXBjCN7FLVoTLWu8dL6L, https://open.spotify.com/artist/6T10DjLBN7wT5gtnPnhmEk",2021-03-23,426666,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Talamanca Beach - Vitodito Remix,https://open.spotify.com/track/6rcdxRU4l2HMQWQeCYXEKT,Talamanca Beach,https://open.spotify.com/album/1XQB9LHvFK3tXa0TaAvENU,"Vitodito, Talamanca","https://open.spotify.com/artist/16mF4YXC1sZZWNjZoJoxd2, https://open.spotify.com/artist/6T10DjLBN7wT5gtnPnhmEk",2021-03-23,438425,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
The Four,https://open.spotify.com/track/18uPpbVZSm2XiCta7xvC2K,Silk Music Pres. Shingo Nakamura 02,https://open.spotify.com/album/0BBJJYA8GlxeM5O6hvnMhD,Shingo Nakamura,https://open.spotify.com/artist/58zz0VTpGNHn7MGTlW2cxQ,2021-03-23,371500,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
The Four - Sundriver Remix,https://open.spotify.com/track/4w1HNFpUkcfKb2Jq4ImBZX,The Four / Sapporo (Remixes),https://open.spotify.com/album/2LxaxejgxCP7aBtLDh2SkG,"Shingo Nakamura, Sundriver","https://open.spotify.com/artist/58zz0VTpGNHn7MGTlW2cxQ, https://open.spotify.com/artist/3OKbvWLskv2IPnpFiL1BRr",2021-03-23,495000,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
The Last Day Of Summer - Original Mix,https://open.spotify.com/track/2EW06KoxLBiyfmEnMchoFW,The Last Day Of Summer,https://open.spotify.com/album/5gPzVzavRqAFYtyHbiIAYv,Vasiliy GooDKov,https://open.spotify.com/artist/5szViFkw2UWTmKyU10mCzu,2021-03-23,349158,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
There's No Turning Back - Dub Mix,https://open.spotify.com/track/0BFMmDzsiUq880u46I6nnc,"There's No Turning Back, Dub Mixes, Pt. 2",https://open.spotify.com/album/6eZmVN4yNS6Ls1NswsYi2z,Alex H,https://open.spotify.com/artist/3VJS76xe6UUj7Qo2S9gxvB,2019-07-05,465000,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
There's No Turning Back - Original Mix,https://open.spotify.com/track/7GQbf15tyb2TEs75COfitm,No Turning Back (Remixed Pt. 1),https://open.spotify.com/album/12rBhVe9i8CRcRsn5ARliZ,"Alex H, Mona Moua","https://open.spotify.com/artist/3VJS76xe6UUj7Qo2S9gxvB, https://open.spotify.com/artist/7szwIliQiPcrgqWrm0RKwO",2023-02-23,480000,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
This Is You - Blood Groove & Kikis Remix,https://open.spotify.com/track/6eKLlj2pPtTdZL1SBEeGH7,This Is You,https://open.spotify.com/album/3glegzH6M2LinCFFltJO4L,"Nigel Good, Sarah Clark, Blood Groove & Kikis","https://open.spotify.com/artist/5Q0xO4AeNtPKPqWcpCygD2, https://open.spotify.com/artist/4cY0kNpSnRRXGXLLbb13Ey, https://open.spotify.com/artist/7KIJwcYLtYSSNmP8KzmA9V",2021-03-23,462305,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Thousands Of Sounds,https://open.spotify.com/track/25ksmu1PgGCk4AlhVdyoAs,Sapporo,https://open.spotify.com/album/3DGSAOZ2ELyIcAIPkk6K08,Shingo Nakamura,https://open.spotify.com/artist/58zz0VTpGNHn7MGTlW2cxQ,2019-07-05,519150,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Twin Ride,https://open.spotify.com/track/6NWgR0iSSR7hGvNCCRxZiS,Twin Ride,https://open.spotify.com/album/1QB3r24tNzM1aCUTUbr8Mq,Chris Lyons DJ,https://open.spotify.com/artist/1RRfa3irejE1cUjx1oqwzv,2019-07-05,314634,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Two Seasons - Alex H Remix,https://open.spotify.com/track/1TKVMPWUPMDNGf79SsLxuu,Two Seasons,https://open.spotify.com/album/4aI8ZG86jmY0joLuxgqyRb,"Alex H, Talamanca, Vitodito","https://open.spotify.com/artist/3VJS76xe6UUj7Qo2S9gxvB, https://open.spotify.com/artist/6T10DjLBN7wT5gtnPnhmEk, https://open.spotify.com/artist/16mF4YXC1sZZWNjZoJoxd2",2021-04-12,476160,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Unstable Turntable - Radio Edit,https://open.spotify.com/track/6zcaSuiOIODE72v3gS4sfC,Unstable Turntable,https://open.spotify.com/album/3TPcLNaRA8Mf7j5K7ANmFY,Roald Velden,https://open.spotify.com/artist/1ezY8w6yikBekrZCUVYkLP,2021-04-12,210984,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Valencia - Original Mix,https://open.spotify.com/track/5u7jgACtZ2DQuZbdqv6CDT,Valencia (Remixes),https://open.spotify.com/album/7MNSCAOe0XzXlnkevsTwLq,Vitodito,https://open.spotify.com/artist/16mF4YXC1sZZWNjZoJoxd2,2023-02-23,455433,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Wandering Streams,https://open.spotify.com/track/3t5ffnAzh6pesUNYKn9Dvk,Wanderin Streams,https://open.spotify.com/album/4imPKK9DvrdTT8oIJVNZBl,Z8phyR,https://open.spotify.com/artist/03cOmqTQ8PbUeqBAClCHM7,2021-03-23,369500,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
When Winter Comes - Original Mix,https://open.spotify.com/track/3fSQth46qNodA9lF5M4B0I,When Winter Comes,https://open.spotify.com/album/1rmBw57WO6Rcx1lQu7b8Hv,"Miroslav Vrlik, Mark & Lukas","https://open.spotify.com/artist/07OQnOSosaMwXDVH06Fgvh, https://open.spotify.com/artist/5RO3il4O2kpXI6nAfLT9xr",2021-03-23,391885,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
Without You - Talamanca Remix,https://open.spotify.com/track/36HizZHJizzPNislyyeqYc,Without You Remixes,https://open.spotify.com/album/5TP036iONyqioBP1azdaCQ,"Blood Groove & Kikis, Talamanca","https://open.spotify.com/artist/7KIJwcYLtYSSNmP8KzmA9V, https://open.spotify.com/artist/6T10DjLBN7wT5gtnPnhmEk",2023-09-01,423750,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
You Are - Mixed,https://open.spotify.com/track/3MgtQaRXeaaWoKHY7z0HbG,Silk Music Showcase 06 (Mixed by Jacob Henry & Tom Fall),https://open.spotify.com/album/2ijKsn3vCglQ34m7mB6EgD,Approaching Black,https://open.spotify.com/artist/0SfWu37246YXADKirimzyW,2023-02-23,359573,2023-02-23,"Melodic Progressive, Progressive House and Vocal Trance. Selections from Chris Lyons DJ&#x27;s &quot;Riding The Soundwave&quot; webradio show.",Riding the Soundwave: the playlist
